,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
10693,Tokyo,1964,Aquatics,Swimming,"SCHOLLANDER, Donald Arthur",USA,Men,100m freestyle,M,Gold
10694,Tokyo,1964,Aquatics,Swimming,"MCGREGOR, Robert Bilsland",GBR,Men,100m freestyle,M,Silver
10695,Tokyo,1964,Aquatics,Swimming,"ELLIS, Kathleen",USA,Women,100m freestyle,W,Bronze
10696,Tokyo,1964,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,100m freestyle,W,Gold
10697,Tokyo,1964,Aquatics,Swimming,"STOUDER, Sharon Marie",USA,Women,100m freestyle,W,Silver
10698,Tokyo,1964,Aquatics,Swimming,"WOOD, Allan",AUS,Men,1500m freestyle,M,Bronze
10699,Tokyo,1964,Aquatics,Swimming,"WINDLE, Robert George",AUS,Men,1500m freestyle,M,Gold
10700,Tokyo,1964,Aquatics,Swimming,"NELSON, John Mauer",USA,Men,1500m freestyle,M,Silver
10701,Tokyo,1964,Aquatics,Swimming,"BENNETT, Robert Earl",USA,Men,200m backstroke,M,Bronze
10702,Tokyo,1964,Aquatics,Swimming,"GRAEF, Jedward Richard",USA,Men,200m backstroke,M,Gold
10703,Tokyo,1964,Aquatics,Swimming,"DILLEY, Gary J.",USA,Men,200m backstroke,M,Silver
10704,Tokyo,1964,Aquatics,Swimming,"JASTREMSKI, Chester Andrew",USA,Men,200m breaststroke,M,Bronze
10705,Tokyo,1964,Aquatics,Swimming,"O'BRIEN, Lawrence Ian",AUS,Men,200m breaststroke,M,Gold
10706,Tokyo,1964,Aquatics,Swimming,"PROKOPENKO, Georgi",URS,Men,200m breaststroke,M,Silver
10707,Tokyo,1964,Aquatics,Swimming,"BABANINA, Svetlana",URS,Women,200m breaststroke,W,Bronze
10708,Tokyo,1964,Aquatics,Swimming,"PROZUMENSCHIKOVA-STEPANOVA, Galina",URS,Women,200m breaststroke,W,Gold
10709,Tokyo,1964,Aquatics,Swimming,"KOLB, Claudia Anne",USA,Women,200m breaststroke,W,Silver
10710,Tokyo,1964,Aquatics,Swimming,"SCHMIDT, Frederick Weber",USA,Men,200m butterfly,M,Bronze
10711,Tokyo,1964,Aquatics,Swimming,"BERRY, Kevin John",AUS,Men,200m butterfly,M,Gold
10712,Tokyo,1964,Aquatics,Swimming,"ROBIE, Carl Joseph III",USA,Men,200m butterfly,M,Silver
10713,Tokyo,1964,Aquatics,Swimming,"WOOD, Allan",AUS,Men,400m freestyle,M,Bronze
10714,Tokyo,1964,Aquatics,Swimming,"SCHOLLANDER, Donald Arthur",USA,Men,400m freestyle,M,Gold
10715,Tokyo,1964,Aquatics,Swimming,"WIEGAND, Frank",EUA,Men,400m freestyle,M,Silver
10716,Tokyo,1964,Aquatics,Swimming,"STICKLES, Therese Lee",USA,Women,400m freestyle,W,Bronze
10717,Tokyo,1964,Aquatics,Swimming,"DUENKEL, Virginia Ruth",USA,Women,400m freestyle,W,Gold
10718,Tokyo,1964,Aquatics,Swimming,"RAMENOFSKY, Marilyn",USA,Women,400m freestyle,W,Silver
10719,Tokyo,1964,Aquatics,Swimming,"HETZ, Gerhard",EUA,Men,400m individual medley,M,Bronze
10720,Tokyo,1964,Aquatics,Swimming,"ROTH, Richard William",USA,Men,400m individual medley,M,Gold
10721,Tokyo,1964,Aquatics,Swimming,"SAARI, Roy Allen",USA,Men,400m individual medley,M,Silver
10722,Tokyo,1964,Aquatics,Swimming,"RANDALL, Martha Irene",USA,Women,400m individual medley,W,Bronze
10723,Tokyo,1964,Aquatics,Swimming,"DE VARONA, Donna Elizabeth",USA,Women,400m individual medley,W,Gold
10724,Tokyo,1964,Aquatics,Swimming,"FINNERAN, Sharon Evans",USA,Women,400m individual medley,W,Silver
10725,Tokyo,1964,Aquatics,Swimming,"DICKSON, David Gavin",AUS,Men,4x100m freestyle relay,M,Bronze
10726,Tokyo,1964,Aquatics,Swimming,"DOAK, Peter John",AUS,Men,4x100m freestyle relay,M,Bronze
10727,Tokyo,1964,Aquatics,Swimming,"RYAN, John",AUS,Men,4x100m freestyle relay,M,Bronze
10728,Tokyo,1964,Aquatics,Swimming,"WINDLE, Robert George",AUS,Men,4x100m freestyle relay,M,Bronze
10729,Tokyo,1964,Aquatics,Swimming,"AUSTIN, Michael Mackay",USA,Men,4x100m freestyle relay,M,Gold
10730,Tokyo,1964,Aquatics,Swimming,"CLARK, Stephen Edward",USA,Men,4x100m freestyle relay,M,Gold
10731,Tokyo,1964,Aquatics,Swimming,"ILMAN, Gary Steven",USA,Men,4x100m freestyle relay,M,Gold
10732,Tokyo,1964,Aquatics,Swimming,"SCHOLLANDER, Donald Arthur",USA,Men,4x100m freestyle relay,M,Gold
10733,Tokyo,1964,Aquatics,Swimming,"JACOBSEN, Uwe",EUA,Men,4x100m freestyle relay,M,Silver
10734,Tokyo,1964,Aquatics,Swimming,"KLEIN, Hans-Joachim",EUA,Men,4x100m freestyle relay,M,Silver
10735,Tokyo,1964,Aquatics,Swimming,"LÖFFLER, Horst",EUA,Men,4x100m freestyle relay,M,Silver
10736,Tokyo,1964,Aquatics,Swimming,"WIEGAND, Frank",EUA,Men,4x100m freestyle relay,M,Silver
10737,Tokyo,1964,Aquatics,Swimming,"BEUMER, Catharina Johanna",NED,Women,4x100m freestyle relay,W,Bronze
10738,Tokyo,1964,Aquatics,Swimming,"TERPSTRA, Erica Georgine",NED,Women,4x100m freestyle relay,W,Bronze
10739,Tokyo,1964,Aquatics,Swimming,"VAN DER WILDT, Paulina",NED,Women,4x100m freestyle relay,W,Bronze
10740,Tokyo,1964,Aquatics,Swimming,"VAN WEERDENBURG, Wilhelmina",NED,Women,4x100m freestyle relay,W,Bronze
10741,Tokyo,1964,Aquatics,Swimming,"DE VARONA, Donna Elizabeth",USA,Women,4x100m freestyle relay,W,Gold
10742,Tokyo,1964,Aquatics,Swimming,"ELLIS, Kathleen",USA,Women,4x100m freestyle relay,W,Gold
10743,Tokyo,1964,Aquatics,Swimming,"STOUDER, Sharon Marie",USA,Women,4x100m freestyle relay,W,Gold
10744,Tokyo,1964,Aquatics,Swimming,"WATSON, Lillian Debra",USA,Women,4x100m freestyle relay,W,Gold
10745,Tokyo,1964,Aquatics,Swimming,"BELL, Lynette",AUS,Women,4x100m freestyle relay,W,Silver
10746,Tokyo,1964,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,4x100m freestyle relay,W,Silver
10747,Tokyo,1964,Aquatics,Swimming,"MURPHY, Janice",AUS,Women,4x100m freestyle relay,W,Silver
10748,Tokyo,1964,Aquatics,Swimming,"THORN-RISSON, Robyn",AUS,Women,4x100m freestyle relay,W,Silver
10749,Tokyo,1964,Aquatics,Swimming,"BERRY, Kevin John",AUS,Men,4x100m medley relay,M,Bronze
10750,Tokyo,1964,Aquatics,Swimming,"DICKSON, David Gavin",AUS,Men,4x100m medley relay,M,Bronze
10751,Tokyo,1964,Aquatics,Swimming,"O'BRIEN, Lawrence Ian",AUS,Men,4x100m medley relay,M,Bronze
10752,Tokyo,1964,Aquatics,Swimming,"REYNOLDS, Peter Askin",AUS,Men,4x100m medley relay,M,Bronze
10753,Tokyo,1964,Aquatics,Swimming,"CLARK, Stephen Edward",USA,Men,4x100m medley relay,M,Gold
10754,Tokyo,1964,Aquatics,Swimming,"CRAIG, William Norval",USA,Men,4x100m medley relay,M,Gold
10755,Tokyo,1964,Aquatics,Swimming,"MANN, Harold Thompson",USA,Men,4x100m medley relay,M,Gold
10756,Tokyo,1964,Aquatics,Swimming,"SCHMIDT, Frederick Weber",USA,Men,4x100m medley relay,M,Gold
10757,Tokyo,1964,Aquatics,Swimming,"GREGOR, Horst-Günther",EUA,Men,4x100m medley relay,M,Silver
10758,Tokyo,1964,Aquatics,Swimming,"HENNINGER, Egon",EUA,Men,4x100m medley relay,M,Silver
10759,Tokyo,1964,Aquatics,Swimming,"KLEIN, Hans-Joachim",EUA,Men,4x100m medley relay,M,Silver
10760,Tokyo,1964,Aquatics,Swimming,"KÜPPERS, Ernst Joachim",EUA,Men,4x100m medley relay,M,Silver
10761,Tokyo,1964,Aquatics,Swimming,"BABANINA, Svetlana",URS,Women,4x100m medley relay,W,Bronze
10762,Tokyo,1964,Aquatics,Swimming,"DEVYATOVA, Tatyana",URS,Women,4x100m medley relay,W,Bronze
10763,Tokyo,1964,Aquatics,Swimming,"SAVELYEVA, Tatyana",URS,Women,4x100m medley relay,W,Bronze
10764,Tokyo,1964,Aquatics,Swimming,"USTINOVA, Natalya",URS,Women,4x100m medley relay,W,Bronze
10765,Tokyo,1964,Aquatics,Swimming,"ELLIS, Kathleen",USA,Women,4x100m medley relay,W,Gold
10766,Tokyo,1964,Aquatics,Swimming,"FERGUSON, Kathleen Jean",USA,Women,4x100m medley relay,W,Gold
10767,Tokyo,1964,Aquatics,Swimming,"GOYETTE, Cynthia Lee",USA,Women,4x100m medley relay,W,Gold
10768,Tokyo,1964,Aquatics,Swimming,"STOUDER, Sharon Marie",USA,Women,4x100m medley relay,W,Gold
10769,Tokyo,1964,Aquatics,Swimming,"BIMOLT, Clena Geertje",NED,Women,4x100m medley relay,W,Silver
10770,Tokyo,1964,Aquatics,Swimming,"KOK, Aagje Ada",NED,Women,4x100m medley relay,W,Silver
10771,Tokyo,1964,Aquatics,Swimming,"TERPSTRA, Erica Georgine",NED,Women,4x100m medley relay,W,Silver
10772,Tokyo,1964,Aquatics,Swimming,"WINKEL, Kornelia",NED,Women,4x100m medley relay,W,Silver
10773,Tokyo,1964,Aquatics,Swimming,"FUKUI, Makoto",JPN,Men,4x200m freestyle relay,M,Bronze
10774,Tokyo,1964,Aquatics,Swimming,"IWASAKI, Kunihiro",JPN,Men,4x200m freestyle relay,M,Bronze
10775,Tokyo,1964,Aquatics,Swimming,"OKABE, Yukiaki",JPN,Men,4x200m freestyle relay,M,Bronze
10776,Tokyo,1964,Aquatics,Swimming,"SHOJI, Toshio",JPN,Men,4x200m freestyle relay,M,Bronze
10777,Tokyo,1964,Aquatics,Swimming,"CLARK, Stephen Edward",USA,Men,4x200m freestyle relay,M,Gold
10778,Tokyo,1964,Aquatics,Swimming,"ILMAN, Gary Steven",USA,Men,4x200m freestyle relay,M,Gold
10779,Tokyo,1964,Aquatics,Swimming,"SAARI, Roy Allen",USA,Men,4x200m freestyle relay,M,Gold
10780,Tokyo,1964,Aquatics,Swimming,"SCHOLLANDER, Donald Arthur",USA,Men,4x200m freestyle relay,M,Gold
10781,Tokyo,1964,Aquatics,Swimming,"GREGOR, Horst-Günther",EUA,Men,4x200m freestyle relay,M,Silver
10782,Tokyo,1964,Aquatics,Swimming,"HETZ, Gerhard",EUA,Men,4x200m freestyle relay,M,Silver
10783,Tokyo,1964,Aquatics,Swimming,"KLEIN, Hans-Joachim",EUA,Men,4x200m freestyle relay,M,Silver
10784,Tokyo,1964,Aquatics,Swimming,"WIEGAND, Frank",EUA,Men,4x200m freestyle relay,M,Silver
10785,Tokyo,1964,Aquatics,Water polo,"AGEEV, Viktor",URS,Men,water polo,M,Bronze
10786,Tokyo,1964,Aquatics,Water polo,"BORTKEVICH, Zenon",URS,Men,water polo,M,Bronze
10787,Tokyo,1964,Aquatics,Water polo,"EGOROV, Eduard",URS,Men,water polo,M,Bronze
10788,Tokyo,1964,Aquatics,Water polo,"GRABOVSKY, Igor",URS,Men,water polo,M,Bronze
10789,Tokyo,1964,Aquatics,Water polo,"GRISHIN, Boris",URS,Men,water polo,M,Bronze
10790,Tokyo,1964,Aquatics,Water polo,"KALASHNIKOV, Nikolai",URS,Men,water polo,M,Bronze
10791,Tokyo,1964,Aquatics,Water polo,"KUZNETSOV, Nikolai",URS,Men,water polo,M,Bronze
10792,Tokyo,1964,Aquatics,Water polo,"KUZNETSOV, Vladimir",URS,Men,water polo,M,Bronze
10793,Tokyo,1964,Aquatics,Water polo,"OSIPOV, Leonid",URS,Men,water polo,M,Bronze
10794,Tokyo,1964,Aquatics,Water polo,"POPOV, Boris",URS,Men,water polo,M,Bronze
10795,Tokyo,1964,Aquatics,Water polo,"SEMENOV, Vladimir",URS,Men,water polo,M,Bronze
10796,Tokyo,1964,Aquatics,Water polo,"AMBRUS, Miklos",HUN,Men,water polo,M,Gold
10797,Tokyo,1964,Aquatics,Water polo,"BODNAR, Andras",HUN,Men,water polo,M,Gold
10798,Tokyo,1964,Aquatics,Water polo,"BOROS, Otto",HUN,Men,water polo,M,Gold
10799,Tokyo,1964,Aquatics,Water polo,"DÖMÖTÖR, Zoltan",HUN,Men,water polo,M,Gold
10800,Tokyo,1964,Aquatics,Water polo,"FELKAI, Laszlo",HUN,Men,water polo,M,Gold
10801,Tokyo,1964,Aquatics,Water polo,"GYARMATI, Dezso",HUN,Men,water polo,M,Gold
10802,Tokyo,1964,Aquatics,Water polo,"KANIZSA, Tivadar",HUN,Men,water polo,M,Gold
10803,Tokyo,1964,Aquatics,Water polo,"KARPATI, György",HUN,Men,water polo,M,Gold
10804,Tokyo,1964,Aquatics,Water polo,"KONRAD, Janos",HUN,Men,water polo,M,Gold
10805,Tokyo,1964,Aquatics,Water polo,"MAYER, Mihaly",HUN,Men,water polo,M,Gold
10806,Tokyo,1964,Aquatics,Water polo,"POCSIK, Denes",HUN,Men,water polo,M,Gold
10807,Tokyo,1964,Aquatics,Water polo,"RUSORAN, Peter",HUN,Men,water polo,M,Gold
10808,Tokyo,1964,Aquatics,Water polo,"BONACIC, Ozren",YUG,Men,water polo,M,Silver
10809,Tokyo,1964,Aquatics,Water polo,"JANKOVIC, Zoran",YUG,Men,water polo,M,Silver
10810,Tokyo,1964,Aquatics,Water polo,"MUSKATIROVIC, Milan",YUG,Men,water polo,M,Silver
10811,Tokyo,1964,Aquatics,Water polo,"NARDELI, Antun",YUG,Men,water polo,M,Silver
10812,Tokyo,1964,Aquatics,Water polo,"NONKOVIC, Franjo",YUG,Men,water polo,M,Silver
10813,Tokyo,1964,Aquatics,Water polo,"ROSIC, Vinko",YUG,Men,water polo,M,Silver
10814,Tokyo,1964,Aquatics,Water polo,"SANDIC, Mirko",YUG,Men,water polo,M,Silver
10815,Tokyo,1964,Aquatics,Water polo,"SIMENC, Zlatko",YUG,Men,water polo,M,Silver
10816,Tokyo,1964,Aquatics,Water polo,"STANISIC, Bozidar",YUG,Men,water polo,M,Silver
10817,Tokyo,1964,Aquatics,Water polo,"STIPANIC, Karlo",YUG,Men,water polo,M,Silver
10818,Tokyo,1964,Aquatics,Water polo,"TRUMBIC, Ivo",YUG,Men,water polo,M,Silver
10819,Tokyo,1964,Athletics,Athletics,"CLARKE, Ronald",AUS,Men,10000m,M,Bronze
10820,Tokyo,1964,Athletics,Athletics,"MILLS, William",USA,Men,10000m,M,Gold
10821,Tokyo,1964,Athletics,Athletics,"GAMMOUDI, Mohamed",TUN,Men,10000m,M,Silver
10822,Tokyo,1964,Athletics,Athletics,"JEROME, Henry Winston ""Harry""",CAN,Men,100m,M,Bronze
10823,Tokyo,1964,Athletics,Athletics,"HAYES, Robert",USA,Men,100m,M,Gold
10824,Tokyo,1964,Athletics,Athletics,"FIGUEROLA CAMUE, Enrique",CUB,Men,100m,M,Silver
10825,Tokyo,1964,Athletics,Athletics,"KLOBUKOWSKA, Ewa",POL,Women,100m,W,Bronze
10826,Tokyo,1964,Athletics,Athletics,"TYUS, Wyomia",USA,Women,100m,W,Gold
10827,Tokyo,1964,Athletics,Athletics,"MCGUIRE, Edith Marie",USA,Women,100m,W,Silver
10828,Tokyo,1964,Athletics,Athletics,"MIKHAYLOV, Anatoly",URS,Men,110m hurdles,M,Bronze
10829,Tokyo,1964,Athletics,Athletics,"JONES, Hayes",USA,Men,110m hurdles,M,Gold
10830,Tokyo,1964,Athletics,Athletics,"LINDGREN, Harold Blaine",USA,Men,110m hurdles,M,Silver
10831,Tokyo,1964,Athletics,Athletics,"DAVIES, John",NZL,Men,1500m,M,Bronze
10832,Tokyo,1964,Athletics,Athletics,"SNELL, Peter",NZL,Men,1500m,M,Gold
10833,Tokyo,1964,Athletics,Athletics,"ODLOZIL, Josef",TCH,Men,1500m,M,Silver
10834,Tokyo,1964,Athletics,Athletics,"ROBERTS, Edwin",TRI,Men,200m,M,Bronze
10835,Tokyo,1964,Athletics,Athletics,"CARR, Henry",USA,Men,200m,M,Gold
10836,Tokyo,1964,Athletics,Athletics,"DRAYTON, Otis Paul",USA,Men,200m,M,Silver
10837,Tokyo,1964,Athletics,Athletics,"BLACK-VASSELLA, Marilyn Mary",AUS,Women,200m,W,Bronze
10838,Tokyo,1964,Athletics,Athletics,"MCGUIRE, Edith Marie",USA,Women,200m,W,Gold
10839,Tokyo,1964,Athletics,Athletics,"SZEWINSKA, Irena",POL,Women,200m,W,Silver
10840,Tokyo,1964,Athletics,Athletics,"GOLUBNICHY, Vladimir",URS,Men,20km walk,M,Bronze
10841,Tokyo,1964,Athletics,Athletics,"MATTHEWS, Kenneth Joseph",GBR,Men,20km walk,M,Gold
10842,Tokyo,1964,Athletics,Athletics,"LINDNER, Dieter",EUA,Men,20km walk,M,Silver
10843,Tokyo,1964,Athletics,Athletics,"BELYAEV, Ivan",URS,Men,3000m steeplechase,M,Bronze
10844,Tokyo,1964,Athletics,Athletics,"ROELANTS, Gaston",BEL,Men,3000m steeplechase,M,Gold
10845,Tokyo,1964,Athletics,Athletics,"HERRIOTT, Maurice",GBR,Men,3000m steeplechase,M,Silver
10846,Tokyo,1964,Athletics,Athletics,"BADENSKI, Andrzej",POL,Men,400m,M,Bronze
10847,Tokyo,1964,Athletics,Athletics,"LARRABEE, Michael Denny",USA,Men,400m,M,Gold
10848,Tokyo,1964,Athletics,Athletics,"MOTTLEY, Wendell Adrian",TRI,Men,400m,M,Silver
10849,Tokyo,1964,Athletics,Athletics,"AMOORE-POLLOCK, Judith Florence",AUS,Women,400m,W,Bronze
10850,Tokyo,1964,Athletics,Athletics,"CUTHBERT, Betty",AUS,Women,400m,W,Gold
10851,Tokyo,1964,Athletics,Athletics,"PACKER, Ann Elizabeth",GBR,Women,400m,W,Silver
10852,Tokyo,1964,Athletics,Athletics,"MORALE, Salvatore",ITA,Men,400m hurdles,M,Bronze
10853,Tokyo,1964,Athletics,Athletics,"CAWLEY, Warren (Rex) Jay",USA,Men,400m hurdles,M,Gold
10854,Tokyo,1964,Athletics,Athletics,"COOPER, John Hugh",GBR,Men,400m hurdles,M,Silver
10855,Tokyo,1964,Athletics,Athletics,"DELECOUR, Jocelyn",FRA,Men,4x100m relay,M,Bronze
10856,Tokyo,1964,Athletics,Athletics,"GENEVAY, Paul",FRA,Men,4x100m relay,M,Bronze
10857,Tokyo,1964,Athletics,Athletics,"LAIDEBEUR, Bernard",FRA,Men,4x100m relay,M,Bronze
10858,Tokyo,1964,Athletics,Athletics,"PIQUEMAL, Claude",FRA,Men,4x100m relay,M,Bronze
10859,Tokyo,1964,Athletics,Athletics,"ASHWORTH, Gerald Howard",USA,Men,4x100m relay,M,Gold
10860,Tokyo,1964,Athletics,Athletics,"DRAYTON, Otis Paul",USA,Men,4x100m relay,M,Gold
10861,Tokyo,1964,Athletics,Athletics,"HAYES, Robert",USA,Men,4x100m relay,M,Gold
10862,Tokyo,1964,Athletics,Athletics,"STEBBINS, Richard Vaughn",USA,Men,4x100m relay,M,Gold
10863,Tokyo,1964,Athletics,Athletics,"DUDZIAK, Marjan",POL,Men,4x100m relay,M,Silver
10864,Tokyo,1964,Athletics,Athletics,"FOIK, Marjan",POL,Men,4x100m relay,M,Silver
10865,Tokyo,1964,Athletics,Athletics,"MANIAK, Wieslaw Jan",POL,Men,4x100m relay,M,Silver
10866,Tokyo,1964,Athletics,Athletics,"ZIELINSKI, Andrzej",POL,Men,4x100m relay,M,Silver
10867,Tokyo,1964,Athletics,Athletics,"ARDEN, Daphne",GBR,Women,4x100m relay,W,Bronze
10868,Tokyo,1964,Athletics,Athletics,"BIGNAL-RAND, Mary Denise",GBR,Women,4x100m relay,W,Bronze
10869,Tokyo,1964,Athletics,Athletics,"HYMAN, Dorothy",GBR,Women,4x100m relay,W,Bronze
10870,Tokyo,1964,Athletics,Athletics,"SIMPSON, Janet Mary",GBR,Women,4x100m relay,W,Bronze
10871,Tokyo,1964,Athletics,Athletics,"HERRMANN-GORECKA-RICHTER, Halina",POL,Women,4x100m relay,W,Gold
10872,Tokyo,1964,Athletics,Athletics,"KLOBUKOWSKA, Ewa",POL,Women,4x100m relay,W,Gold
10873,Tokyo,1964,Athletics,Athletics,"SZEWINSKA, Irena",POL,Women,4x100m relay,W,Gold
10874,Tokyo,1964,Athletics,Athletics,"WIECZOREK-CIEPLY, Teresa Barbara",POL,Women,4x100m relay,W,Gold
10875,Tokyo,1964,Athletics,Athletics,"MCGUIRE, Edith Marie",USA,Women,4x100m relay,W,Silver
10876,Tokyo,1964,Athletics,Athletics,"TYUS, Wyomia",USA,Women,4x100m relay,W,Silver
10877,Tokyo,1964,Athletics,Athletics,"WHITE, Marilyn Elaine",USA,Women,4x100m relay,W,Silver
10878,Tokyo,1964,Athletics,Athletics,"WHITE, Willie B.",USA,Women,4x100m relay,W,Silver
10879,Tokyo,1964,Athletics,Athletics,"BERNARD, Kent Bede",TRI,Men,4x400m relay,M,Bronze
10880,Tokyo,1964,Athletics,Athletics,"MOTTLEY, Wendell Adrian",TRI,Men,4x400m relay,M,Bronze
10881,Tokyo,1964,Athletics,Athletics,"ROBERTS, Edwin",TRI,Men,4x400m relay,M,Bronze
10882,Tokyo,1964,Athletics,Athletics,"SKINNER, Edwin",TRI,Men,4x400m relay,M,Bronze
10883,Tokyo,1964,Athletics,Athletics,"CARR, Henry",USA,Men,4x400m relay,M,Gold
10884,Tokyo,1964,Athletics,Athletics,"CASSELL, Ollan Conley",USA,Men,4x400m relay,M,Gold
10885,Tokyo,1964,Athletics,Athletics,"LARRABEE, Michael Denny",USA,Men,4x400m relay,M,Gold
10886,Tokyo,1964,Athletics,Athletics,"WILLIAMS, Ulis C.",USA,Men,4x400m relay,M,Gold
10887,Tokyo,1964,Athletics,Athletics,"BRIGHTWELL, Robbie Ian",GBR,Men,4x400m relay,M,Silver
10888,Tokyo,1964,Athletics,Athletics,"COOPER, John Hugh",GBR,Men,4x400m relay,M,Silver
10889,Tokyo,1964,Athletics,Athletics,"GRAHAM, Timothy Joseph Michael",GBR,Men,4x400m relay,M,Silver
10890,Tokyo,1964,Athletics,Athletics,"METCALFE, Adrian Peter",GBR,Men,4x400m relay,M,Silver
10891,Tokyo,1964,Athletics,Athletics,"DELLINGER, William Solon",USA,Men,5000m,M,Bronze
10892,Tokyo,1964,Athletics,Athletics,"SCHUL, Robert Keyser",USA,Men,5000m,M,Gold
10893,Tokyo,1964,Athletics,Athletics,"NORPOTH, Harald",EUA,Men,5000m,M,Silver
10894,Tokyo,1964,Athletics,Athletics,"PETTERSSON, Ingvar",SWE,Men,50km walk,M,Bronze
10895,Tokyo,1964,Athletics,Athletics,"PAMICH, Abdon",ITA,Men,50km walk,M,Gold
10896,Tokyo,1964,Athletics,Athletics,"NIHILL, Paul Vincent",GBR,Men,50km walk,M,Silver
10897,Tokyo,1964,Athletics,Athletics,"KIPRUGUT, Wilson Chuma",KEN,Men,800m,M,Bronze
10898,Tokyo,1964,Athletics,Athletics,"SNELL, Peter",NZL,Men,800m,M,Gold
10899,Tokyo,1964,Athletics,Athletics,"CROTHERS, William Frederick",CAN,Men,800m,M,Silver
10900,Tokyo,1964,Athletics,Athletics,"CHAMBERLAIN, Ann Marise",NZL,Women,800m,W,Bronze
10901,Tokyo,1964,Athletics,Athletics,"PACKER, Ann Elizabeth",GBR,Women,800m,W,Gold
10902,Tokyo,1964,Athletics,Athletics,"DUPUREUR, Maryvonne",FRA,Women,800m,W,Silver
10903,Tokyo,1964,Athletics,Athletics,"KILBORN-RYAN-NELSON, Pamela",AUS,Women,80m hurdles,W,Bronze
10904,Tokyo,1964,Athletics,Athletics,"RICHERT-BALZER, Karin",EUA,Women,80m hurdles,W,Gold
10905,Tokyo,1964,Athletics,Athletics,"WIECZOREK-CIEPLY, Teresa Barbara",POL,Women,80m hurdles,W,Silver
10906,Tokyo,1964,Athletics,Athletics,"WALDE, Hans Joachim",EUA,Men,decathlon,M,Bronze
10907,Tokyo,1964,Athletics,Athletics,"HOLDORF, Willi",EUA,Men,decathlon,M,Gold
10908,Tokyo,1964,Athletics,Athletics,"AUN, Rein",URS,Men,decathlon,M,Silver
10909,Tokyo,1964,Athletics,Athletics,"WEILL, David Lawson",USA,Men,discus throw,M,Bronze
10910,Tokyo,1964,Athletics,Athletics,"OERTER, Alfred",USA,Men,discus throw,M,Gold
10911,Tokyo,1964,Athletics,Athletics,"DANEK, Ludvik",TCH,Men,discus throw,M,Silver
10912,Tokyo,1964,Athletics,Athletics,"MANOLIU, Lia",ROU,Women,discus throw,W,Bronze
10913,Tokyo,1964,Athletics,Athletics,"PRESS, Tamara",URS,Women,discus throw,W,Gold
10914,Tokyo,1964,Athletics,Athletics,"LOTZ, Ingrid",EUA,Women,discus throw,W,Silver
10915,Tokyo,1964,Athletics,Athletics,"BEYER, Uwe",EUA,Men,hammer throw,M,Bronze
10916,Tokyo,1964,Athletics,Athletics,"KLIM, Romuald",URS,Men,hammer throw,M,Gold
10917,Tokyo,1964,Athletics,Athletics,"ZSIVOTZKY, Gyula",HUN,Men,hammer throw,M,Silver
10918,Tokyo,1964,Athletics,Athletics,"RAMBO, John Barnett",USA,Men,high jump,M,Bronze
