,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
18073,Seoul,1988,Aquatics,Swimming,"BOGOMILOVA-DANGALAKOVA, Tania",BUL,Women,100m breaststroke,W,Gold
18074,Seoul,1988,Aquatics,Swimming,"FRENKEVA, Antoaneta",BUL,Women,100m breaststroke,W,Silver
18075,Seoul,1988,Aquatics,Swimming,"JAMESON, Andrew Dasvid",GBR,Men,100m butterfly,M,Bronze
18076,Seoul,1988,Aquatics,Swimming,"NESTY, Anthony Conrad",SUR,Men,100m butterfly,M,Gold
18077,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,100m butterfly,M,Silver
18078,Seoul,1988,Aquatics,Swimming,"QIAN, Hong",CHN,Women,100m butterfly,W,Bronze
18079,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,100m butterfly,W,Gold
18080,Seoul,1988,Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,100m butterfly,W,Silver
18081,Seoul,1988,Aquatics,Swimming,"CARON, Stephan",FRA,Men,100m freestyle,M,Bronze
18082,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,100m freestyle,M,Gold
18083,Seoul,1988,Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,100m freestyle,M,Silver
18084,Seoul,1988,Aquatics,Swimming,"PLEWINSKI, Catherine",FRA,Women,100m freestyle,W,Bronze
18085,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,100m freestyle,W,Gold
18086,Seoul,1988,Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,100m freestyle,W,Silver
18087,Seoul,1988,Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,1500m freestyle,M,Bronze
18088,Seoul,1988,Aquatics,Swimming,"SALNIKOV, Vladimir",URS,Men,1500m freestyle,M,Gold
18089,Seoul,1988,Aquatics,Swimming,"PFEIFFER, Stefan",FRG,Men,1500m freestyle,M,Silver
18090,Seoul,1988,Aquatics,Swimming,"KINGSMAN, Paul",NZL,Men,200m backstroke,M,Bronze
18091,Seoul,1988,Aquatics,Swimming,"POLYANSKI, Igor",URS,Men,200m backstroke,M,Gold
18092,Seoul,1988,Aquatics,Swimming,"BALTRUSCH, Frank",GDR,Men,200m backstroke,M,Silver
18093,Seoul,1988,Aquatics,Swimming,"SIRCH, Cornelia",GDR,Women,200m backstroke,W,Bronze
18094,Seoul,1988,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,200m backstroke,W,Gold
18095,Seoul,1988,Aquatics,Swimming,"ZIMMERMANN, Kathrin",GDR,Women,200m backstroke,W,Silver
18096,Seoul,1988,Aquatics,Swimming,"LOPEZ MIRO, Sergio",ESP,Men,200m breaststroke,M,Bronze
18097,Seoul,1988,Aquatics,Swimming,"SZABO, Jozsef",HUN,Men,200m breaststroke,M,Gold
18098,Seoul,1988,Aquatics,Swimming,"GILLINGHAM, Nick",GBR,Men,200m breaststroke,M,Silver
18099,Seoul,1988,Aquatics,Swimming,"FRENKEVA, Antoaneta",BUL,Women,200m breaststroke,W,Bronze
18100,Seoul,1988,Aquatics,Swimming,"HÖRNER, Silke",GDR,Women,200m breaststroke,W,Gold
18101,Seoul,1988,Aquatics,Swimming,"HUANG, Xiao-Min",CHN,Women,200m breaststroke,W,Silver
18102,Seoul,1988,Aquatics,Swimming,"MOSSE, Anthony",NZL,Men,200m butterfly,M,Bronze
18103,Seoul,1988,Aquatics,Swimming,"GROSS, Michael",FRG,Men,200m butterfly,M,Gold
18104,Seoul,1988,Aquatics,Swimming,"NIELSEN, Benny Leo",DEN,Men,200m butterfly,M,Silver
18105,Seoul,1988,Aquatics,Swimming,"MEAGHER, Mary T.",USA,Women,200m butterfly,W,Bronze
18106,Seoul,1988,Aquatics,Swimming,"NORD, Kathleen",GDR,Women,200m butterfly,W,Gold
18107,Seoul,1988,Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,200m butterfly,W,Silver
18108,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,200m freestyle,M,Bronze
18109,Seoul,1988,Aquatics,Swimming,"ARMSTRONG, Duncan John",AUS,Men,200m freestyle,M,Gold
18110,Seoul,1988,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,200m freestyle,M,Silver
18111,Seoul,1988,Aquatics,Swimming,"STELLMACH, Manuela",GDR,Women,200m freestyle,W,Bronze
18112,Seoul,1988,Aquatics,Swimming,"FRIEDRICH, Heike",GDR,Women,200m freestyle,W,Gold
18113,Seoul,1988,Aquatics,Swimming,"POLL AHRENS, Silvia",CRC,Women,200m freestyle,W,Silver
18114,Seoul,1988,Aquatics,Swimming,"YAROSHCHUK, Vadim",URS,Men,200m individual medley,M,Bronze
18115,Seoul,1988,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,200m individual medley,M,Gold
18116,Seoul,1988,Aquatics,Swimming,"KUHL, Patrick",GDR,Men,200m individual medley,M,Silver
18117,Seoul,1988,Aquatics,Swimming,"LUNG, Noemi Ildiko",ROU,Women,200m individual medley,W,Bronze
18118,Seoul,1988,Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,200m individual medley,W,Gold
18119,Seoul,1988,Aquatics,Swimming,"DENDEBEROVA, Elena",URS,Women,200m individual medley,W,Silver
18120,Seoul,1988,Aquatics,Swimming,"WOJDAT, Artur",POL,Men,400m freestyle,M,Bronze
18121,Seoul,1988,Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,400m freestyle,M,Gold
18122,Seoul,1988,Aquatics,Swimming,"ARMSTRONG, Duncan John",AUS,Men,400m freestyle,M,Silver
18123,Seoul,1988,Aquatics,Swimming,"MÖHRING, Anke",GDR,Women,400m freestyle,W,Bronze
18124,Seoul,1988,Aquatics,Swimming,"EVANS, Janet",USA,Women,400m freestyle,W,Gold
18125,Seoul,1988,Aquatics,Swimming,"FRIEDRICH, Heike",GDR,Women,400m freestyle,W,Silver
18126,Seoul,1988,Aquatics,Swimming,"BATTISTELLI, Stefano",ITA,Men,400m individual medley,M,Bronze
18127,Seoul,1988,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,400m individual medley,M,Gold
18128,Seoul,1988,Aquatics,Swimming,"WHARTON, David Lee",USA,Men,400m individual medley,M,Silver
18129,Seoul,1988,Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,400m individual medley,W,Bronze
18130,Seoul,1988,Aquatics,Swimming,"EVANS, Janet",USA,Women,400m individual medley,W,Gold
18131,Seoul,1988,Aquatics,Swimming,"LUNG, Noemi Ildiko",ROU,Women,400m individual medley,W,Silver
18132,Seoul,1988,Aquatics,Swimming,"FLEMMING, Thomas",GDR,Men,4x100m freestyle relay,M,Bronze
18133,Seoul,1988,Aquatics,Swimming,"HINNEBURG, Lars",GDR,Men,4x100m freestyle relay,M,Bronze
18134,Seoul,1988,Aquatics,Swimming,"RICHTER, Dirk",GDR,Men,4x100m freestyle relay,M,Bronze
18135,Seoul,1988,Aquatics,Swimming,"ZESNER, Steffen",GDR,Men,4x100m freestyle relay,M,Bronze
18136,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4x100m freestyle relay,M,Gold
18137,Seoul,1988,Aquatics,Swimming,"DALBEY, Troy",USA,Men,4x100m freestyle relay,M,Gold
18138,Seoul,1988,Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,4x100m freestyle relay,M,Gold
18139,Seoul,1988,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,4x100m freestyle relay,M,Gold
18140,Seoul,1988,Aquatics,Swimming,"BASHKATOV, Juri",URS,Men,4x100m freestyle relay,M,Silver
18141,Seoul,1988,Aquatics,Swimming,"EVSEEV, Nikolai",URS,Men,4x100m freestyle relay,M,Silver
18142,Seoul,1988,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,4x100m freestyle relay,M,Silver
18143,Seoul,1988,Aquatics,Swimming,"TKASHENKO, Vladimir",URS,Men,4x100m freestyle relay,M,Silver
18144,Seoul,1988,Aquatics,Swimming,"KREMER, Mitzi Patricia",USA,Women,4x100m freestyle relay,W,Bronze
18145,Seoul,1988,Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m freestyle relay,W,Bronze
18146,Seoul,1988,Aquatics,Swimming,"WALKER, Laura Anne",USA,Women,4x100m freestyle relay,W,Bronze
18147,Seoul,1988,Aquatics,Swimming,"WAYTE, Mary Alice",USA,Women,4x100m freestyle relay,W,Bronze
18148,Seoul,1988,Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,4x100m freestyle relay,W,Gold
18149,Seoul,1988,Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,4x100m freestyle relay,W,Gold
18150,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,4x100m freestyle relay,W,Gold
18151,Seoul,1988,Aquatics,Swimming,"STELLMACH, Manuela",GDR,Women,4x100m freestyle relay,W,Gold
18152,Seoul,1988,Aquatics,Swimming,"BRIENESSE, Karin",NED,Women,4x100m freestyle relay,W,Silver
18153,Seoul,1988,Aquatics,Swimming,"MUIS, Marianne",NED,Women,4x100m freestyle relay,W,Silver
18154,Seoul,1988,Aquatics,Swimming,"MUIS, Mildred",NED,Women,4x100m freestyle relay,W,Silver
18155,Seoul,1988,Aquatics,Swimming,"VAN BENTUM, Conny",NED,Women,4x100m freestyle relay,W,Silver
18156,Seoul,1988,Aquatics,Swimming,"POLYANSKI, Igor",URS,Men,4x100m medley relay,M,Bronze
18157,Seoul,1988,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,4x100m medley relay,M,Bronze
18158,Seoul,1988,Aquatics,Swimming,"VOLKOV, Dmitri",URS,Men,4x100m medley relay,M,Bronze
18159,Seoul,1988,Aquatics,Swimming,"YAROSHCHUK, Vadim",URS,Men,4x100m medley relay,M,Bronze
18160,Seoul,1988,Aquatics,Swimming,"BERKOFF, David Charles",USA,Men,4x100m medley relay,M,Gold
18161,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4x100m medley relay,M,Gold
18162,Seoul,1988,Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,4x100m medley relay,M,Gold
18163,Seoul,1988,Aquatics,Swimming,"SCHROEDER, Richard Alan",USA,Men,4x100m medley relay,M,Gold
18164,Seoul,1988,Aquatics,Swimming,"DAVIS, Victor",CAN,Men,4x100m medley relay,M,Silver
18165,Seoul,1988,Aquatics,Swimming,"GOSS, Donald Alexander",CAN,Men,4x100m medley relay,M,Silver
18166,Seoul,1988,Aquatics,Swimming,"PONTING, Thomas",CAN,Men,4x100m medley relay,M,Silver
18167,Seoul,1988,Aquatics,Swimming,"TEWKSBURY, Mark",CAN,Men,4x100m medley relay,M,Silver
18168,Seoul,1988,Aquatics,Swimming,"HIGSON, Allison Ann",CAN,Women,4x100m medley relay,W,Bronze
18169,Seoul,1988,Aquatics,Swimming,"KERR, Jane",CAN,Women,4x100m medley relay,W,Bronze
18170,Seoul,1988,Aquatics,Swimming,"MELIEN, Lori",CAN,Women,4x100m medley relay,W,Bronze
18171,Seoul,1988,Aquatics,Swimming,"NUGENT, Andrea",CAN,Women,4x100m medley relay,W,Bronze
18172,Seoul,1988,Aquatics,Swimming,"HÖRNER, Silke",GDR,Women,4x100m medley relay,W,Gold
18173,Seoul,1988,Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,4x100m medley relay,W,Gold
18174,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,4x100m medley relay,W,Gold
18175,Seoul,1988,Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,4x100m medley relay,W,Gold
18176,Seoul,1988,Aquatics,Swimming,"BARR, Elizabeth Cynthia",USA,Women,4x100m medley relay,W,Silver
18177,Seoul,1988,Aquatics,Swimming,"JORGENSEN, Janet Simone",USA,Women,4x100m medley relay,W,Silver
18178,Seoul,1988,Aquatics,Swimming,"MCFARLANE, Tracey",USA,Women,4x100m medley relay,W,Silver
18179,Seoul,1988,Aquatics,Swimming,"MEAGHER, Mary T.",USA,Women,4x100m medley relay,W,Silver
18180,Seoul,1988,Aquatics,Swimming,"MITCHELL, Elizabeth",USA,Women,4x100m medley relay,W,Silver
18181,Seoul,1988,Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m medley relay,W,Silver
18182,Seoul,1988,Aquatics,Swimming,"WAYTE, Mary Alice",USA,Women,4x100m medley relay,W,Silver
18183,Seoul,1988,Aquatics,Swimming,"FAHRNER, Thomas",FRG,Men,4x200m freestyle relay,M,Bronze
18184,Seoul,1988,Aquatics,Swimming,"GROSS, Michael",FRG,Men,4x200m freestyle relay,M,Bronze
18185,Seoul,1988,Aquatics,Swimming,"HENKEL, Rainer",FRG,Men,4x200m freestyle relay,M,Bronze
18186,Seoul,1988,Aquatics,Swimming,"HOCHSTEIN, Erik",FRG,Men,4x200m freestyle relay,M,Bronze
18187,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4x200m freestyle relay,M,Gold
18188,Seoul,1988,Aquatics,Swimming,"CETLINSKI, Matthew J.",USA,Men,4x200m freestyle relay,M,Gold
18189,Seoul,1988,Aquatics,Swimming,"DALBEY, Troy",USA,Men,4x200m freestyle relay,M,Gold
18190,Seoul,1988,Aquatics,Swimming,"GJERTSEN, Douglas S.",USA,Men,4x200m freestyle relay,M,Gold
18191,Seoul,1988,Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,4x200m freestyle relay,M,Silver
18192,Seoul,1988,Aquatics,Swimming,"FLEMMING, Thomas",GDR,Men,4x200m freestyle relay,M,Silver
18193,Seoul,1988,Aquatics,Swimming,"LODZIEWSKI, Sven",GDR,Men,4x200m freestyle relay,M,Silver
18194,Seoul,1988,Aquatics,Swimming,"ZESNER, Steffen",GDR,Men,4x200m freestyle relay,M,Silver
18195,Seoul,1988,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,50m freestyle,M,Bronze
18196,Seoul,1988,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,50m freestyle,M,Gold
18197,Seoul,1988,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,50m freestyle,M,Silver
18198,Seoul,1988,Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,50m freestyle,W,Bronze
18199,Seoul,1988,Aquatics,Swimming,"STERKEL, Gillian Ann",USA,Women,50m freestyle,W,Bronze
18200,Seoul,1988,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,50m freestyle,W,Gold
18201,Seoul,1988,Aquatics,Swimming,"YANG, Wenyi",CHN,Women,50m freestyle,W,Silver
18202,Seoul,1988,Aquatics,Swimming,"MCDONALD, Julie",AUS,Women,800m freestyle,W,Bronze
18203,Seoul,1988,Aquatics,Swimming,"EVANS, Janet",USA,Women,800m freestyle,W,Gold
18204,Seoul,1988,Aquatics,Swimming,"STRAUSS, Astrid",GDR,Women,800m freestyle,W,Silver
18205,Seoul,1988,Aquatics,Synchronized S.,"KOTANI, Mikako",JPN,Women,duet,W,Bronze
18206,Seoul,1988,Aquatics,Synchronized S.,"TANAKA, Miyako",JPN,Women,duet,W,Bronze
18207,Seoul,1988,Aquatics,Synchronized S.,"CAMERON, Michelle",CAN,Women,duet,W,Gold
18208,Seoul,1988,Aquatics,Synchronized S.,"WALDO, Carolyn",CAN,Women,duet,W,Gold
18209,Seoul,1988,Aquatics,Synchronized S.,"JOSEPHSON, Karen",USA,Women,duet,W,Silver
18210,Seoul,1988,Aquatics,Synchronized S.,"JOSEPHSON, Sarah",USA,Women,duet,W,Silver
18211,Seoul,1988,Aquatics,Synchronized S.,"KOTANI, Mikako",JPN,Women,solo,W,Bronze
18212,Seoul,1988,Aquatics,Synchronized S.,"WALDO, Carolyn",CAN,Women,solo,W,Gold
18213,Seoul,1988,Aquatics,Synchronized S.,"RUIZ-CONFORTO, Tracie Lehuanani",USA,Women,solo,W,Silver
18214,Seoul,1988,Aquatics,Water polo,"APANASSENKO, Dmitri",URS,Men,water polo,M,Bronze
18215,Seoul,1988,Aquatics,Water polo,"BERENDYUGA, Viktor",URS,Men,water polo,M,Bronze
18216,Seoul,1988,Aquatics,Water polo,"GIORGADZE, Mikhail",URS,Men,water polo,M,Bronze
18217,Seoul,1988,Aquatics,Water polo,"GRISHIN, Evgeni",URS,Men,water polo,M,Bronze
18218,Seoul,1988,Aquatics,Water polo,"IVANOV, Mikhail",URS,Men,water polo,M,Bronze
18219,Seoul,1988,Aquatics,Water polo,"KOLOTOV, Aleksandr",URS,Men,water polo,M,Bronze
18220,Seoul,1988,Aquatics,Water polo,"KOTENKO, Sergei",URS,Men,water polo,M,Bronze
18221,Seoul,1988,Aquatics,Water polo,"MARKOCH, Sergei",URS,Men,water polo,M,Bronze
18222,Seoul,1988,Aquatics,Water polo,"MENDYGALIEV, Nurlan",URS,Men,water polo,M,Bronze
18223,Seoul,1988,Aquatics,Water polo,"MSCHVENIERADZE, Georgi",URS,Men,water polo,M,Bronze
18224,Seoul,1988,Aquatics,Water polo,"NAUMOV, Sergey",URS,Men,water polo,M,Bronze
18225,Seoul,1988,Aquatics,Water polo,"SHARONOV, Evgeni",URS,Men,water polo,M,Bronze
18226,Seoul,1988,Aquatics,Water polo,"SMIRNOV, Nikolai",URS,Men,water polo,M,Bronze
18227,Seoul,1988,Aquatics,Water polo,"ANDRIC, Dragan",YUG,Men,water polo,M,Gold
18228,Seoul,1988,Aquatics,Water polo,"BEZMALINOVIC, Mislav",YUG,Men,water polo,M,Gold
18229,Seoul,1988,Aquatics,Water polo,"BUKIC, Perica",YUG,Men,water polo,M,Gold
18230,Seoul,1988,Aquatics,Water polo,"DJUHO, Veselin",YUG,Men,water polo,M,Gold
18231,Seoul,1988,Aquatics,Water polo,"GOCANIN, Igor",YUG,Men,water polo,M,Gold
18232,Seoul,1988,Aquatics,Water polo,"LUSIC, Deni",YUG,Men,water polo,M,Gold
18233,Seoul,1988,Aquatics,Water polo,"MILANOVIC, Igor",YUG,Men,water polo,M,Gold
18234,Seoul,1988,Aquatics,Water polo,"PASKVALIN, Tomislav",YUG,Men,water polo,M,Gold
18235,Seoul,1988,Aquatics,Water polo,"POSINKOVIC, Renco",YUG,Men,water polo,M,Gold
18236,Seoul,1988,Aquatics,Water polo,"RADJENOVIC, Goran",YUG,Men,water polo,M,Gold
18237,Seoul,1988,Aquatics,Water polo,"SIMENC, Dubravko",YUG,Men,water polo,M,Gold
18238,Seoul,1988,Aquatics,Water polo,"SOSTAR, Aleksandar",YUG,Men,water polo,M,Gold
18239,Seoul,1988,Aquatics,Water polo,"VICEVIC, Mirko",YUG,Men,water polo,M,Gold
18240,Seoul,1988,Aquatics,Water polo,"BERGESON, James Hubter",USA,Men,water polo,M,Silver
18241,Seoul,1988,Aquatics,Water polo,"BOYER, Gregory Vartl",USA,Men,water polo,M,Silver
18242,Seoul,1988,Aquatics,Water polo,"CAMPBELL, George Peter",USA,Men,water polo,M,Silver
18243,Seoul,1988,Aquatics,Water polo,"CAMPBELL, Jeff",USA,Men,water polo,M,Silver
18244,Seoul,1988,Aquatics,Water polo,"CAMPBELL, Jodocus David",USA,Men,water polo,M,Silver
18245,Seoul,1988,Aquatics,Water polo,"DUPLANTY, Christopher",USA,Men,water polo,M,Silver
18246,Seoul,1988,Aquatics,Water polo,"EVANS, Michael Scott",USA,Men,water polo,M,Silver
18247,Seoul,1988,Aquatics,Water polo,"KIMBELL, Douglas Burns",USA,Men,water polo,M,Silver
18248,Seoul,1988,Aquatics,Water polo,"KLASS, Edward Craig",USA,Men,water polo,M,Silver
18249,Seoul,1988,Aquatics,Water polo,"MOUCHAWAR, Alan Edward",USA,Men,water polo,M,Silver
18250,Seoul,1988,Aquatics,Water polo,"ROBERTSON, Kevin George",USA,Men,water polo,M,Silver
18251,Seoul,1988,Aquatics,Water polo,"SCHROEDER, Terence Alan",USA,Men,water polo,M,Silver
18252,Seoul,1988,Aquatics,Water polo,"WILSON, Craig Martin",USA,Men,water polo,M,Silver
18253,Seoul,1988,Archery,Archery,"ESHEEV, Vladimir",URS,Men,individual FITA round,M,Bronze
18254,Seoul,1988,Archery,Archery,"BARRS, Jay",USA,Men,individual FITA round,M,Gold
18255,Seoul,1988,Archery,Archery,"PARK, Sung-Soo",KOR,Men,individual FITA round,M,Silver
18256,Seoul,1988,Archery,Archery,"YUN, Young-Sook",KOR,Women,individual FITA round,W,Bronze
18257,Seoul,1988,Archery,Archery,"KIM, Soo-Nyung",KOR,Women,individual FITA round,W,Gold
18258,Seoul,1988,Archery,Archery,"WANG, Hee-Kyung",KOR,Women,individual FITA round,W,Silver
18259,Seoul,1988,Archery,Archery,"HALLARD, Steven",GBR,Men,teams FITA round,M,Bronze
18260,Seoul,1988,Archery,Archery,"PRIESTMAN, Richard John",GBR,Men,teams FITA round,M,Bronze
18261,Seoul,1988,Archery,Archery,"WATSON, Leroy",GBR,Men,teams FITA round,M,Bronze
18262,Seoul,1988,Archery,Archery,"CHUN, In-Soo",KOR,Men,teams FITA round,M,Gold
18263,Seoul,1988,Archery,Archery,"LEE, Han-Sup",KOR,Men,teams FITA round,M,Gold
18264,Seoul,1988,Archery,Archery,"PARK, Sung-Soo",KOR,Men,teams FITA round,M,Gold
18265,Seoul,1988,Archery,Archery,"BARRS, Jay",USA,Men,teams FITA round,M,Silver
18266,Seoul,1988,Archery,Archery,"MCKINNEY, Richard Lee",USA,Men,teams FITA round,M,Silver
18267,Seoul,1988,Archery,Archery,"PACE, Darrell Owen",USA,Men,teams FITA round,M,Silver
18268,Seoul,1988,Archery,Archery,"OCHS, Deborah Lynn",USA,Women,teams FITA round,W,Bronze
18269,Seoul,1988,Archery,Archery,"PARKER, Denise",USA,Women,teams FITA round,W,Bronze
18270,Seoul,1988,Archery,Archery,"SKILLMAN, Melanie Soltysik",USA,Women,teams FITA round,W,Bronze
18271,Seoul,1988,Archery,Archery,"KIM, Soo-Nyung",KOR,Women,teams FITA round,W,Gold
18272,Seoul,1988,Archery,Archery,"WANG, Hee-Kyung",KOR,Women,teams FITA round,W,Gold
18273,Seoul,1988,Archery,Archery,"YUN, Young-Sook",KOR,Women,teams FITA round,W,Gold
18274,Seoul,1988,Archery,Archery,"HANDAYANI, Lilies",INA,Women,teams FITA round,W,Silver
18275,Seoul,1988,Archery,Archery,"SAIMAN, Nurfitriyana",INA,Women,teams FITA round,W,Silver
18276,Seoul,1988,Archery,Archery,"WARDHANI, Kusuma",INA,Women,teams FITA round,W,Silver
18277,Seoul,1988,Athletics,Athletics,"KIMELI, Kipkemboi",KEN,Men,10000m,M,Bronze
18278,Seoul,1988,Athletics,Athletics,"BOUTAYEB, Moulay Brahim",MAR,Men,10000m,M,Gold
18279,Seoul,1988,Athletics,Athletics,"ANTIBO, Salvatore",ITA,Men,10000m,M,Silver
18280,Seoul,1988,Athletics,Athletics,"ZHUPEEVA, Elena",URS,Women,10000m,W,Bronze
18281,Seoul,1988,Athletics,Athletics,"BONDARENKO, Olga",URS,Women,10000m,W,Gold
18282,Seoul,1988,Athletics,Athletics,"MCCOLGAN-LYNCH, Elizabeth",GBR,Women,10000m,W,Silver
18283,Seoul,1988,Athletics,Athletics,"SMITH, Calvin",USA,Men,100m,M,Bronze
18284,Seoul,1988,Athletics,Athletics,"LEWIS, Carl",USA,Men,100m,M,Gold
18285,Seoul,1988,Athletics,Athletics,"CHRISTIE, Linford",GBR,Men,100m,M,Silver
18286,Seoul,1988,Athletics,Athletics,"DRECHSLER, Heike",GDR,Women,100m,W,Bronze
18287,Seoul,1988,Athletics,Athletics,"GRIFFITH-JOYNER, Florence",USA,Women,100m,W,Gold
18288,Seoul,1988,Athletics,Athletics,"ASHFORD, Evelyn",USA,Women,100m,W,Silver
18289,Seoul,1988,Athletics,Athletics,"ZACZKIEWICZ-REIDICK, Claudia",FRG,Women,100m hurdles,W,Bronze
18290,Seoul,1988,Athletics,Athletics,"DONKOVA, Yordanka",BUL,Women,100m hurdles,W,Gold
18291,Seoul,1988,Athletics,Athletics,"SIEBERT, Gloria",GDR,Women,100m hurdles,W,Silver
18292,Seoul,1988,Athletics,Athletics,"CAMPBELL, Anthony Eugene",USA,Men,110m hurdles,M,Bronze
18293,Seoul,1988,Athletics,Athletics,"KINGDOM, Roger",USA,Men,110m hurdles,M,Gold
18294,Seoul,1988,Athletics,Athletics,"JACKSON, Colin",GBR,Men,110m hurdles,M,Silver
18295,Seoul,1988,Athletics,Athletics,"HEROLD, Jens-Peter",GDR,Men,1500m,M,Bronze
18296,Seoul,1988,Athletics,Athletics,"RONO, Peter",KEN,Men,1500m,M,Gold
18297,Seoul,1988,Athletics,Athletics,"ELLIOTT, Peter",GBR,Men,1500m,M,Silver
18298,Seoul,1988,Athletics,Athletics,"SAMOLENKO-DOROVSKIKH, Tatyana",URS,Women,1500m,W,Bronze
18299,Seoul,1988,Athletics,Athletics,"IVAN, Paula",ROU,Women,1500m,W,Gold
18300,Seoul,1988,Athletics,Athletics,"BAIKAUSKAITE, Lailute",URS,Women,1500m,W,Silver
18301,Seoul,1988,Athletics,Athletics,"DA SILVA, Robson",BRA,Men,200m,M,Bronze
18302,Seoul,1988,Athletics,Athletics,"DELOACH, Joseph Nathaniel Jr.",USA,Men,200m,M,Gold
