,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
15225,Moscow,1980,Aquatics,Swimming,"MISKAROV, Arsen",URS,Men,100m breaststroke,M,Silver
15226,Moscow,1980,Aquatics,Swimming,"NIELSSON, Susanne Schultz",DEN,Women,100m breaststroke,W,Bronze
15227,Moscow,1980,Aquatics,Swimming,"GEWENIGER, Ute",GDR,Women,100m breaststroke,W,Gold
15228,Moscow,1980,Aquatics,Swimming,"VASILKOVA, Elvira",URS,Women,100m breaststroke,W,Silver
15229,Moscow,1980,Aquatics,Swimming,"LOPEZ-ZUBERO PURCELL, David",ESP,Men,100m butterfly,M,Bronze
15230,Moscow,1980,Aquatics,Swimming,"ARVIDSSON, Pär",SWE,Men,100m butterfly,M,Gold
15231,Moscow,1980,Aquatics,Swimming,"PYTTEL, Roger",GDR,Men,100m butterfly,M,Silver
15232,Moscow,1980,Aquatics,Swimming,"KNACKE, Christiane",GDR,Women,100m butterfly,W,Bronze
15233,Moscow,1980,Aquatics,Swimming,"METSCHUCK, Caren",GDR,Women,100m butterfly,W,Gold
15234,Moscow,1980,Aquatics,Swimming,"POLLACK, Andrea",GDR,Women,100m butterfly,W,Silver
15235,Moscow,1980,Aquatics,Swimming,"JOHANSSON, Per",SWE,Men,100m freestyle,M,Bronze
15236,Moscow,1980,Aquatics,Swimming,"WOITHE, Jörg",GDR,Men,100m freestyle,M,Gold
15237,Moscow,1980,Aquatics,Swimming,"HOLMERTZ, Per",SWE,Men,100m freestyle,M,Silver
15238,Moscow,1980,Aquatics,Swimming,"DIERS, Ines",GDR,Women,100m freestyle,W,Bronze
15239,Moscow,1980,Aquatics,Swimming,"KRAUSE, Barbara",GDR,Women,100m freestyle,W,Gold
15240,Moscow,1980,Aquatics,Swimming,"METSCHUCK, Caren",GDR,Women,100m freestyle,W,Silver
15241,Moscow,1980,Aquatics,Swimming,"METZKER, Maxwell",AUS,Men,1500m freestyle,M,Bronze
15242,Moscow,1980,Aquatics,Swimming,"SALNIKOV, Vladimir",URS,Men,1500m freestyle,M,Gold
15243,Moscow,1980,Aquatics,Swimming,"CHAEV, Aleksandr",URS,Men,1500m freestyle,M,Silver
15244,Moscow,1980,Aquatics,Swimming,"KERRY, Mark",AUS,Men,200m backstroke,M,Bronze
15245,Moscow,1980,Aquatics,Swimming,"WLADAR, Sandor",HUN,Men,200m backstroke,M,Gold
15246,Moscow,1980,Aquatics,Swimming,"VERRASZTO, Zoltan",HUN,Men,200m backstroke,M,Silver
15247,Moscow,1980,Aquatics,Swimming,"TREIBER, Birgit",GDR,Women,200m backstroke,W,Bronze
15248,Moscow,1980,Aquatics,Swimming,"REINISCH, Rica",GDR,Women,200m backstroke,W,Gold
15249,Moscow,1980,Aquatics,Swimming,"POLIT, Cornelia",GDR,Women,200m backstroke,W,Silver
15250,Moscow,1980,Aquatics,Swimming,"MISKAROV, Arsen",URS,Men,200m breaststroke,M,Bronze
15251,Moscow,1980,Aquatics,Swimming,"ZHULPA, Robertas",URS,Men,200m breaststroke,M,Gold
15252,Moscow,1980,Aquatics,Swimming,"VERMES, Alban",HUN,Men,200m breaststroke,M,Silver
15253,Moscow,1980,Aquatics,Swimming,"BOGDANOVA, Yulia",URS,Women,200m breaststroke,W,Bronze
15254,Moscow,1980,Aquatics,Swimming,"KACHUSHITE, Lina",URS,Women,200m breaststroke,W,Gold
15255,Moscow,1980,Aquatics,Swimming,"VARGANOVA, Svetlana",URS,Women,200m breaststroke,W,Silver
15256,Moscow,1980,Aquatics,Swimming,"PYTTEL, Roger",GDR,Men,200m butterfly,M,Bronze
15257,Moscow,1980,Aquatics,Swimming,"FESENKO, Sergei",URS,Men,200m butterfly,M,Gold
15258,Moscow,1980,Aquatics,Swimming,"HUBBLE, Philip",GBR,Men,200m butterfly,M,Silver
15259,Moscow,1980,Aquatics,Swimming,"FORD, Michelle",AUS,Women,200m butterfly,W,Bronze
15260,Moscow,1980,Aquatics,Swimming,"GEISSLER, Ines",GDR,Women,200m butterfly,W,Gold
15261,Moscow,1980,Aquatics,Swimming,"SCHÖNROCK, Sybille",GDR,Women,200m butterfly,W,Silver
15262,Moscow,1980,Aquatics,Swimming,"BREWER, Graeme",AUS,Men,200m freestyle,M,Bronze
15263,Moscow,1980,Aquatics,Swimming,"KOPLYAKOV, Sergei",URS,Men,200m freestyle,M,Gold
15264,Moscow,1980,Aquatics,Swimming,"KRYLOV, Andrei",URS,Men,200m freestyle,M,Silver
15265,Moscow,1980,Aquatics,Swimming,"SCHMIDT, Carmela",GDR,Women,200m freestyle,W,Bronze
15266,Moscow,1980,Aquatics,Swimming,"KRAUSE, Barbara",GDR,Women,200m freestyle,W,Gold
15267,Moscow,1980,Aquatics,Swimming,"DIERS, Ines",GDR,Women,200m freestyle,W,Silver
15268,Moscow,1980,Aquatics,Swimming,"STUKOLKIN, Ivar",URS,Men,400m freestyle,M,Bronze
15269,Moscow,1980,Aquatics,Swimming,"SALNIKOV, Vladimir",URS,Men,400m freestyle,M,Gold
15270,Moscow,1980,Aquatics,Swimming,"KRYLOV, Andrei",URS,Men,400m freestyle,M,Silver
15271,Moscow,1980,Aquatics,Swimming,"SCHMIDT, Carmela",GDR,Women,400m freestyle,W,Bronze
15272,Moscow,1980,Aquatics,Swimming,"DIERS, Ines",GDR,Women,400m freestyle,W,Gold
15273,Moscow,1980,Aquatics,Swimming,"SCHNEIDER, Petra",GDR,Women,400m freestyle,W,Silver
15274,Moscow,1980,Aquatics,Swimming,"VERRASZTO, Zoltan",HUN,Men,400m individual medley,M,Bronze
15275,Moscow,1980,Aquatics,Swimming,"SIDORENKO, Aleksandr",URS,Men,400m individual medley,M,Gold
15276,Moscow,1980,Aquatics,Swimming,"FESENKO, Sergei",URS,Men,400m individual medley,M,Silver
15277,Moscow,1980,Aquatics,Swimming,"CZOPEK, Agnieszka",POL,Women,400m individual medley,W,Bronze
15278,Moscow,1980,Aquatics,Swimming,"SCHNEIDER, Petra",GDR,Women,400m individual medley,W,Gold
15279,Moscow,1980,Aquatics,Swimming,"DAVIES, Sharron Elizabeth",GBR,Women,400m individual medley,W,Silver
15280,Moscow,1980,Aquatics,Swimming,"DE JONG, Reggie",NED,Women,4x100m freestyle relay,W,Bronze
15281,Moscow,1980,Aquatics,Swimming,"MAAS, Annelies",NED,Women,4x100m freestyle relay,W,Bronze
15282,Moscow,1980,Aquatics,Swimming,"VAN BENTUM, Conny",NED,Women,4x100m freestyle relay,W,Bronze
15283,Moscow,1980,Aquatics,Swimming,"VAN VELSEN, Wilma",NED,Women,4x100m freestyle relay,W,Bronze
15284,Moscow,1980,Aquatics,Swimming,"DIERS, Ines",GDR,Women,4x100m freestyle relay,W,Gold
15285,Moscow,1980,Aquatics,Swimming,"HÜLSENBECK, Sarina",GDR,Women,4x100m freestyle relay,W,Gold
15286,Moscow,1980,Aquatics,Swimming,"KRAUSE, Barbara",GDR,Women,4x100m freestyle relay,W,Gold
15287,Moscow,1980,Aquatics,Swimming,"METSCHUCK, Caren",GDR,Women,4x100m freestyle relay,W,Gold
15288,Moscow,1980,Aquatics,Swimming,"ERIKSSON, Agneta",SWE,Women,4x100m freestyle relay,W,Silver
15289,Moscow,1980,Aquatics,Swimming,"GUSTAFSSON, Tina",SWE,Women,4x100m freestyle relay,W,Silver
15290,Moscow,1980,Aquatics,Swimming,"LJUNGDAHL, Carina",SWE,Women,4x100m freestyle relay,W,Silver
15291,Moscow,1980,Aquatics,Swimming,"MÄRTENSSON, Agneta",SWE,Women,4x100m freestyle relay,W,Silver
15292,Moscow,1980,Aquatics,Swimming,"ABRAHAM, Gary",GBR,Men,4x100m medley relay,M,Bronze
15293,Moscow,1980,Aquatics,Swimming,"GOODHEW, Dunkan",GBR,Men,4x100m medley relay,M,Bronze
15294,Moscow,1980,Aquatics,Swimming,"LOWE, David",GBR,Men,4x100m medley relay,M,Bronze
15295,Moscow,1980,Aquatics,Swimming,"SMITH, Martin",GBR,Men,4x100m medley relay,M,Bronze
15296,Moscow,1980,Aquatics,Swimming,"BROOKS, Neil",AUS,Men,4x100m medley relay,M,Gold
15297,Moscow,1980,Aquatics,Swimming,"EVANS, Peter",AUS,Men,4x100m medley relay,M,Gold
15298,Moscow,1980,Aquatics,Swimming,"KERRY, Mark",AUS,Men,4x100m medley relay,M,Gold
15299,Moscow,1980,Aquatics,Swimming,"TONELLI, Mark",AUS,Men,4x100m medley relay,M,Gold
15300,Moscow,1980,Aquatics,Swimming,"KOPLYAKOV, Sergei",URS,Men,4x100m medley relay,M,Silver
15301,Moscow,1980,Aquatics,Swimming,"KUZNETSOV, Viktor",URS,Men,4x100m medley relay,M,Silver
15302,Moscow,1980,Aquatics,Swimming,"MISKAROV, Arsen",URS,Men,4x100m medley relay,M,Silver
15303,Moscow,1980,Aquatics,Swimming,"SEREDIN, Evgeni",URS,Men,4x100m medley relay,M,Silver
15304,Moscow,1980,Aquatics,Swimming,"GRISHCHENKOVA, Alla",URS,Women,4x100m medley relay,W,Bronze
15305,Moscow,1980,Aquatics,Swimming,"KRUGLOVA, Elena",URS,Women,4x100m medley relay,W,Bronze
15306,Moscow,1980,Aquatics,Swimming,"STRUNNIKOVA, Natalia",URS,Women,4x100m medley relay,W,Bronze
15307,Moscow,1980,Aquatics,Swimming,"VASILKOVA, Elvira",URS,Women,4x100m medley relay,W,Bronze
15308,Moscow,1980,Aquatics,Swimming,"GEWENIGER, Ute",GDR,Women,4x100m medley relay,W,Gold
15309,Moscow,1980,Aquatics,Swimming,"METSCHUCK, Caren",GDR,Women,4x100m medley relay,W,Gold
15310,Moscow,1980,Aquatics,Swimming,"POLLACK, Andrea",GDR,Women,4x100m medley relay,W,Gold
15311,Moscow,1980,Aquatics,Swimming,"REINISCH, Rica",GDR,Women,4x100m medley relay,W,Gold
15312,Moscow,1980,Aquatics,Swimming,"CROFT, June",GBR,Women,4x100m medley relay,W,Silver
15313,Moscow,1980,Aquatics,Swimming,"JAMESON, Helen",GBR,Women,4x100m medley relay,W,Silver
15314,Moscow,1980,Aquatics,Swimming,"KELLY-HOHMANN, Margaret",GBR,Women,4x100m medley relay,W,Silver
15315,Moscow,1980,Aquatics,Swimming,"OSGERBY, Ann",GBR,Women,4x100m medley relay,W,Silver
15316,Moscow,1980,Aquatics,Swimming,"DELGADO, Ciro Marques",BRA,Men,4x200m freestyle relay,M,Bronze
15317,Moscow,1980,Aquatics,Swimming,"FERNANDES, Jorge Luiz",BRA,Men,4x200m freestyle relay,M,Bronze
15318,Moscow,1980,Aquatics,Swimming,"GARRIDO MADRUGA, Djan",BRA,Men,4x200m freestyle relay,M,Bronze
15319,Moscow,1980,Aquatics,Swimming,"MATTIOLI, Marcus Laborne",BRA,Men,4x200m freestyle relay,M,Bronze
15320,Moscow,1980,Aquatics,Swimming,"KOPLYAKOV, Sergei",URS,Men,4x200m freestyle relay,M,Gold
15321,Moscow,1980,Aquatics,Swimming,"KRYLOV, Andrei",URS,Men,4x200m freestyle relay,M,Gold
15322,Moscow,1980,Aquatics,Swimming,"SALNIKOV, Vladimir",URS,Men,4x200m freestyle relay,M,Gold
15323,Moscow,1980,Aquatics,Swimming,"STUKOLKIN, Ivar",URS,Men,4x200m freestyle relay,M,Gold
15324,Moscow,1980,Aquatics,Swimming,"GRABS, Detlev",GDR,Men,4x200m freestyle relay,M,Silver
15325,Moscow,1980,Aquatics,Swimming,"PFÜTZE, Frank",GDR,Men,4x200m freestyle relay,M,Silver
15326,Moscow,1980,Aquatics,Swimming,"STROHBACH, Rainer",GDR,Men,4x200m freestyle relay,M,Silver
15327,Moscow,1980,Aquatics,Swimming,"WOITHE, Jörg",GDR,Men,4x200m freestyle relay,M,Silver
15328,Moscow,1980,Aquatics,Swimming,"DÄHNE, Heike",GDR,Women,800m freestyle,W,Bronze
15329,Moscow,1980,Aquatics,Swimming,"FORD, Michelle",AUS,Women,800m freestyle,W,Gold
15330,Moscow,1980,Aquatics,Swimming,"DIERS, Ines",GDR,Women,800m freestyle,W,Silver
15331,Moscow,1980,Aquatics,Water polo,"CSAPO, Gabor",HUN,Men,water polo,M,Bronze
15332,Moscow,1980,Aquatics,Water polo,"FARAGO, Tamas",HUN,Men,water polo,M,Bronze
15333,Moscow,1980,Aquatics,Water polo,"GERENDAS, Gyorgy",HUN,Men,water polo,M,Bronze
15334,Moscow,1980,Aquatics,Water polo,"HAUSZLER, Karoly",HUN,Men,water polo,M,Bronze
15335,Moscow,1980,Aquatics,Water polo,"HORKAI, Gyorgy",HUN,Men,water polo,M,Bronze
15336,Moscow,1980,Aquatics,Water polo,"KISS, Istvan",HUN,Men,water polo,M,Bronze
15337,Moscow,1980,Aquatics,Water polo,"KUNCZ, Laszlo",HUN,Men,water polo,M,Bronze
15338,Moscow,1980,Aquatics,Water polo,"MOLNAR, Endre",HUN,Men,water polo,M,Bronze
15339,Moscow,1980,Aquatics,Water polo,"SUDAR, Attila",HUN,Men,water polo,M,Bronze
15340,Moscow,1980,Aquatics,Water polo,"SZIVOS, Istvan",HUN,Men,water polo,M,Bronze
15341,Moscow,1980,Aquatics,Water polo,"UDVARDI, Istvan",HUN,Men,water polo,M,Bronze
15342,Moscow,1980,Aquatics,Water polo,"AKIMOV, Vladimir",URS,Men,water polo,M,Gold
15343,Moscow,1980,Aquatics,Water polo,"BARKALOV, Aleksei",URS,Men,water polo,M,Gold
15344,Moscow,1980,Aquatics,Water polo,"GRISHIN, Evgeni",URS,Men,water polo,M,Gold
15345,Moscow,1980,Aquatics,Water polo,"IVANOV, Mikhail",URS,Men,water polo,M,Gold
15346,Moscow,1980,Aquatics,Water polo,"KABANOV, Aleksandr",URS,Men,water polo,M,Gold
15347,Moscow,1980,Aquatics,Water polo,"KOTENKO, Sergei",URS,Men,water polo,M,Gold
15348,Moscow,1980,Aquatics,Water polo,"MSCHVENIERADZE, Georgi",URS,Men,water polo,M,Gold
15349,Moscow,1980,Aquatics,Water polo,"RIISMAN, Mait",URS,Men,water polo,M,Gold
15350,Moscow,1980,Aquatics,Water polo,"SHAGAEV, Erkin",URS,Men,water polo,M,Gold
15351,Moscow,1980,Aquatics,Water polo,"SHARONOV, Evgeni",URS,Men,water polo,M,Gold
15352,Moscow,1980,Aquatics,Water polo,"SOBCHENKO, Viacheslav",URS,Men,water polo,M,Gold
15353,Moscow,1980,Aquatics,Water polo,"BEBIC, Milivoj",YUG,Men,water polo,M,Silver
15354,Moscow,1980,Aquatics,Water polo,"GOPCEVIC, Zoran",YUG,Men,water polo,M,Silver
15355,Moscow,1980,Aquatics,Water polo,"KRIVOKAPIC, Milorad",YUG,Men,water polo,M,Silver
15356,Moscow,1980,Aquatics,Water polo,"LOZICA, Bosko",YUG,Men,water polo,M,Silver
15357,Moscow,1980,Aquatics,Water polo,"MANOJLOVIC, Predrag",YUG,Men,water polo,M,Silver
15358,Moscow,1980,Aquatics,Water polo,"MUSTUR, Zoran",YUG,Men,water polo,M,Silver
15359,Moscow,1980,Aquatics,Water polo,"POLIC, Damir",YUG,Men,water polo,M,Silver
15360,Moscow,1980,Aquatics,Water polo,"ROJE, Zoran",YUG,Men,water polo,M,Silver
15361,Moscow,1980,Aquatics,Water polo,"RUDIC, Ratko",YUG,Men,water polo,M,Silver
15362,Moscow,1980,Aquatics,Water polo,"TRIFUNOVIC, Slobodan",YUG,Men,water polo,M,Silver
15363,Moscow,1980,Aquatics,Water polo,"VEZILIC, Luka",YUG,Men,water polo,M,Silver
15364,Moscow,1980,Archery,Archery,"FERRARI, Giancarlo",ITA,Men,individual FITA round,M,Bronze
15365,Moscow,1980,Archery,Archery,"POIKOLAINEN, Tomi",FIN,Men,individual FITA round,M,Gold
15366,Moscow,1980,Archery,Archery,"ISACHENKO, Boris",URS,Men,individual FITA round,M,Silver
15367,Moscow,1980,Archery,Archery,"MERILUOTO-AALTONEN, Paivi",FIN,Women,individual FITA round,W,Bronze
15368,Moscow,1980,Archery,Archery,"LOSABERIDZE, Keto",URS,Women,individual FITA round,W,Gold
15369,Moscow,1980,Archery,Archery,"BUTUZOVA, Natalia",URS,Women,individual FITA round,W,Silver
15370,Moscow,1980,Athletics,Athletics,"KEDIR, Mohammed",ETH,Men,10000m,M,Bronze
15371,Moscow,1980,Athletics,Athletics,"YIFTER, Miruts",ETH,Men,10000m,M,Gold
15372,Moscow,1980,Athletics,Athletics,"MAANINKA, Kaarlo",FIN,Men,10000m,M,Silver
15373,Moscow,1980,Athletics,Athletics,"PETROV, Peter",BUL,Men,100m,M,Bronze
15374,Moscow,1980,Athletics,Athletics,"WELLS, Allan",GBR,Men,100m,M,Gold
15375,Moscow,1980,Athletics,Athletics,"LEONARD SARRIA, Silvio",CUB,Men,100m,M,Silver
15376,Moscow,1980,Athletics,Athletics,"AUERSWALD-LANGE, Ingrid",GDR,Women,100m,W,Bronze
15377,Moscow,1980,Athletics,Athletics,"KONDRATIEVA, Liudmila",URS,Women,100m,W,Gold
15378,Moscow,1980,Athletics,Athletics,"OELSNER-GÖHR, Marlies",GDR,Women,100m,W,Silver
15379,Moscow,1980,Athletics,Athletics,"LANGER, Lucyna",POL,Women,100m hurdles,W,Bronze
15380,Moscow,1980,Athletics,Athletics,"KOMISOVA, Vera",URS,Women,100m hurdles,W,Gold
15381,Moscow,1980,Athletics,Athletics,"SCHALLER-KLIER, Johanna",GDR,Women,100m hurdles,W,Silver
15382,Moscow,1980,Athletics,Athletics,"PUCHKOV, Aleksandr",URS,Men,110m hurdles,M,Bronze
15383,Moscow,1980,Athletics,Athletics,"MUNKELT, Thomas",GDR,Men,110m hurdles,M,Gold
15384,Moscow,1980,Athletics,Athletics,"CASANAS RAMIREZ, Alejandro",CUB,Men,110m hurdles,M,Silver
15385,Moscow,1980,Athletics,Athletics,"OVETT, Steve",GBR,Men,1500m,M,Bronze
15386,Moscow,1980,Athletics,Athletics,"COE, Sebastian",GBR,Men,1500m,M,Gold
15387,Moscow,1980,Athletics,Athletics,"STRAUB, Jürgen",GDR,Men,1500m,M,Silver
15388,Moscow,1980,Athletics,Athletics,"OLIZARENKO, Nadezhda",URS,Women,1500m,W,Bronze
15389,Moscow,1980,Athletics,Athletics,"KAZANKINA, Tatiana",URS,Women,1500m,W,Gold
15390,Moscow,1980,Athletics,Athletics,"STOLL-WARTENBERG, Christiane",GDR,Women,1500m,W,Silver
15391,Moscow,1980,Athletics,Athletics,"QUARRIE, Donald",JAM,Men,200m,M,Bronze
15392,Moscow,1980,Athletics,Athletics,"MENNEA, Pietro",ITA,Men,200m,M,Gold
15393,Moscow,1980,Athletics,Athletics,"WELLS, Allan",GBR,Men,200m,M,Silver
15394,Moscow,1980,Athletics,Athletics,"OTTEY-PAGE, Merlene",JAM,Women,200m,W,Bronze
15395,Moscow,1980,Athletics,Athletics,"ECKERT-WÖCKEL, Bärbel",GDR,Women,200m,W,Gold
15396,Moscow,1980,Athletics,Athletics,"BOCHINA, Natalia",URS,Women,200m,W,Silver
15397,Moscow,1980,Athletics,Athletics,"WIESER, Roland",GDR,Men,20km walk,M,Bronze
15398,Moscow,1980,Athletics,Athletics,"DAMILANO, Maurizio",ITA,Men,20km walk,M,Gold
15399,Moscow,1980,Athletics,Athletics,"POCHINCHUK, Piotr",URS,Men,20km walk,M,Silver
15400,Moscow,1980,Athletics,Athletics,"TURA, Eshetu",ETH,Men,3000m steeplechase,M,Bronze
15401,Moscow,1980,Athletics,Athletics,"MALINOWSKI, Bronislaw",POL,Men,3000m steeplechase,M,Gold
15402,Moscow,1980,Athletics,Athletics,"BAYI, Filbert",TAN,Men,3000m steeplechase,M,Silver
15403,Moscow,1980,Athletics,Athletics,"SCHAFFER, Frank",GDR,Men,400m,M,Bronze
15404,Moscow,1980,Athletics,Athletics,"MARKIN, Viktor",URS,Men,400m,M,Gold
15405,Moscow,1980,Athletics,Athletics,"MITCHELL, Richard",AUS,Men,400m,M,Silver
15406,Moscow,1980,Athletics,Athletics,"BREHMER-LATHAN, Christina",GDR,Women,400m,W,Bronze
15407,Moscow,1980,Athletics,Athletics,"KOCH, Marita",GDR,Women,400m,W,Gold
15408,Moscow,1980,Athletics,Athletics,"KRATOHVILOVA, Jarmila",TCH,Women,400m,W,Silver
15409,Moscow,1980,Athletics,Athletics,"OAKES, Gary",GBR,Men,400m hurdles,M,Bronze
15410,Moscow,1980,Athletics,Athletics,"BECK, Volker",GDR,Men,400m hurdles,M,Gold
15411,Moscow,1980,Athletics,Athletics,"ARKHIPENKO, Vasili",URS,Men,400m hurdles,M,Silver
15412,Moscow,1980,Athletics,Athletics,"BARRE, Pascal",FRA,Men,4x100m relay,M,Bronze
15413,Moscow,1980,Athletics,Athletics,"BARRE, Patrick",FRA,Men,4x100m relay,M,Bronze
15414,Moscow,1980,Athletics,Athletics,"PANZO, Herman",FRA,Men,4x100m relay,M,Bronze
15415,Moscow,1980,Athletics,Athletics,"RICHARD, Antoine",FRA,Men,4x100m relay,M,Bronze
15416,Moscow,1980,Athletics,Athletics,"AKSININ, Aleksandr",URS,Men,4x100m relay,M,Gold
15417,Moscow,1980,Athletics,Athletics,"MURAVYOV, Vladimir",URS,Men,4x100m relay,M,Gold
15418,Moscow,1980,Athletics,Athletics,"PROKOFIEV, Andrei",URS,Men,4x100m relay,M,Gold
15419,Moscow,1980,Athletics,Athletics,"SIDOROV, Nikolai",URS,Men,4x100m relay,M,Gold
15420,Moscow,1980,Athletics,Athletics,"DUNECKI, Leszek",POL,Men,4x100m relay,M,Silver
15421,Moscow,1980,Athletics,Athletics,"LICZNERSKI, Zenon",POL,Men,4x100m relay,M,Silver
15422,Moscow,1980,Athletics,Athletics,"WORONIN, Marian",POL,Men,4x100m relay,M,Silver
15423,Moscow,1980,Athletics,Athletics,"ZWOLINSKI, Krzysztof",POL,Men,4x100m relay,M,Silver
15424,Moscow,1980,Athletics,Athletics,"GODDARD-CALLENDER, Beverley",GBR,Women,4x100m relay,W,Bronze
15425,Moscow,1980,Athletics,Athletics,"HUNTE-OAKES, Heather",GBR,Women,4x100m relay,W,Bronze
15426,Moscow,1980,Athletics,Athletics,"LANNAMAN, Sonia",GBR,Women,4x100m relay,W,Bronze
15427,Moscow,1980,Athletics,Athletics,"SMALLWOOD-COOK, Kathryn",GBR,Women,4x100m relay,W,Bronze
15428,Moscow,1980,Athletics,Athletics,"AUERSWALD-LANGE, Ingrid",GDR,Women,4x100m relay,W,Gold
15429,Moscow,1980,Athletics,Athletics,"ECKERT-WÖCKEL, Bärbel",GDR,Women,4x100m relay,W,Gold
15430,Moscow,1980,Athletics,Athletics,"MÜLLER, Romy",GDR,Women,4x100m relay,W,Gold
15431,Moscow,1980,Athletics,Athletics,"OELSNER-GÖHR, Marlies",GDR,Women,4x100m relay,W,Gold
15432,Moscow,1980,Athletics,Athletics,"ANISIMOVA, Vera",URS,Women,4x100m relay,W,Silver
15433,Moscow,1980,Athletics,Athletics,"BOCHINA, Natalia",URS,Women,4x100m relay,W,Silver
15434,Moscow,1980,Athletics,Athletics,"KOMISOVA, Vera",URS,Women,4x100m relay,W,Silver
15435,Moscow,1980,Athletics,Athletics,"ZHARKOVA-MASLAKOVA, Liudmila",URS,Women,4x100m relay,W,Silver
15436,Moscow,1980,Athletics,Athletics,"MALINVERNI, Stefano",ITA,Men,4x400m relay,M,Bronze
15437,Moscow,1980,Athletics,Athletics,"MENNEA, Pietro",ITA,Men,4x400m relay,M,Bronze
15438,Moscow,1980,Athletics,Athletics,"TOZZI, Roberto",ITA,Men,4x400m relay,M,Bronze
15439,Moscow,1980,Athletics,Athletics,"ZULIANI, Mauro",ITA,Men,4x400m relay,M,Bronze
15440,Moscow,1980,Athletics,Athletics,"CHERNETSKI, Nikolai",URS,Men,4x400m relay,M,Gold
15441,Moscow,1980,Athletics,Athletics,"LINGE, Mikhail",URS,Men,4x400m relay,M,Gold
15442,Moscow,1980,Athletics,Athletics,"MARKIN, Viktor",URS,Men,4x400m relay,M,Gold
15443,Moscow,1980,Athletics,Athletics,"VALIULIS, Remigius",URS,Men,4x400m relay,M,Gold
15444,Moscow,1980,Athletics,Athletics,"BECK, Volker",GDR,Men,4x400m relay,M,Silver
15445,Moscow,1980,Athletics,Athletics,"KNEBEL, Andreas",GDR,Men,4x400m relay,M,Silver
15446,Moscow,1980,Athletics,Athletics,"SCHAFFER, Frank",GDR,Men,4x400m relay,M,Silver
15447,Moscow,1980,Athletics,Athletics,"THIELE, Klaus",GDR,Men,4x400m relay,M,Silver
15448,Moscow,1980,Athletics,Athletics,"HOYTE-SMITH, Joslyn",GBR,Women,4x400m relay,W,Bronze
15449,Moscow,1980,Athletics,Athletics,"MACDONALD, Linsey",GBR,Women,4x400m relay,W,Bronze
15450,Moscow,1980,Athletics,Athletics,"MACGREGOR, Janine",GBR,Women,4x400m relay,W,Bronze
15451,Moscow,1980,Athletics,Athletics,"PROBERT-SCUTT, Michelle",GBR,Women,4x400m relay,W,Bronze
15452,Moscow,1980,Athletics,Athletics,"GOISHCHIK, Tatiana",URS,Women,4x400m relay,W,Gold
15453,Moscow,1980,Athletics,Athletics,"NAZAROVA, Irina",URS,Women,4x400m relay,W,Gold
15454,Moscow,1980,Athletics,Athletics,"PROROCHENKO, Tatiana",URS,Women,4x400m relay,W,Gold
15455,Moscow,1980,Athletics,Athletics,"ZIUSKOVA, Nina",URS,Women,4x400m relay,W,Gold
15456,Moscow,1980,Athletics,Athletics,"BREHMER-LATHAN, Christina",GDR,Women,4x400m relay,W,Silver
15457,Moscow,1980,Athletics,Athletics,"KOCH, Marita",GDR,Women,4x400m relay,W,Silver
