,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
8063,Helsinki,1952,Aquatics,Swimming,"SZÖKE, Katalin",HUN,Women,4x100m freestyle relay,W,Gold
8064,Helsinki,1952,Aquatics,Swimming,"TEMES, Judith",HUN,Women,4x100m freestyle relay,W,Gold
8065,Helsinki,1952,Aquatics,Swimming,"HEIJTING-SCHUHMACHER, Irma",NED,Women,4x100m freestyle relay,W,Silver
8066,Helsinki,1952,Aquatics,Swimming,"LINSSEN-VAESSEN, Marie-Louise Jean",NED,Women,4x100m freestyle relay,W,Silver
8067,Helsinki,1952,Aquatics,Swimming,"TERMEULEN, Johanna Maria",NED,Women,4x100m freestyle relay,W,Silver
8068,Helsinki,1952,Aquatics,Swimming,"VAN VOORN, Cornelia (Koosje)",NED,Women,4x100m freestyle relay,W,Silver
8069,Helsinki,1952,Aquatics,Swimming,"BERNARDO, Joseph",FRA,Men,4x200m freestyle relay,M,Bronze
8070,Helsinki,1952,Aquatics,Swimming,"BOITEUX, Jean",FRA,Men,4x200m freestyle relay,M,Bronze
8071,Helsinki,1952,Aquatics,Swimming,"EMINENTE, Aldo",FRA,Men,4x200m freestyle relay,M,Bronze
8072,Helsinki,1952,Aquatics,Swimming,"JANY, Alexandre",FRA,Men,4x200m freestyle relay,M,Bronze
8073,Helsinki,1952,Aquatics,Swimming,"KONNO, Ford Hiroshi",USA,Men,4x200m freestyle relay,M,Gold
8074,Helsinki,1952,Aquatics,Swimming,"MCLANE, James Price Jr.",USA,Men,4x200m freestyle relay,M,Gold
8075,Helsinki,1952,Aquatics,Swimming,"MOORE, Wayne Richard",USA,Men,4x200m freestyle relay,M,Gold
8076,Helsinki,1952,Aquatics,Swimming,"WOOLSEY, William Tripp",USA,Men,4x200m freestyle relay,M,Gold
8077,Helsinki,1952,Aquatics,Swimming,"GOTO, Toru",JPN,Men,4x200m freestyle relay,M,Silver
8078,Helsinki,1952,Aquatics,Swimming,"HAMAGUCHI, Yoshihiro",JPN,Men,4x200m freestyle relay,M,Silver
8079,Helsinki,1952,Aquatics,Swimming,"SUZUKI, Hiroshi",JPN,Men,4x200m freestyle relay,M,Silver
8080,Helsinki,1952,Aquatics,Swimming,"TANIKAWA, Teijiro",JPN,Men,4x200m freestyle relay,M,Silver
8081,Helsinki,1952,Aquatics,Water polo,"ARENA, Ermenegildo",ITA,Men,water polo,M,Bronze
8082,Helsinki,1952,Aquatics,Water polo,"CECCARINI, Lucio",ITA,Men,water polo,M,Bronze
8083,Helsinki,1952,Aquatics,Water polo,"DE SANZUANE, Renato",ITA,Men,water polo,M,Bronze
8084,Helsinki,1952,Aquatics,Water polo,"GAMBINO, Raffaello",ITA,Men,water polo,M,Bronze
8085,Helsinki,1952,Aquatics,Water polo,"GIONTA, Salvatore",ITA,Men,water polo,M,Bronze
8086,Helsinki,1952,Aquatics,Water polo,"MANNELLI, Maurizio",ITA,Men,water polo,M,Bronze
8087,Helsinki,1952,Aquatics,Water polo,"OGNIO, Geminio",ITA,Men,water polo,M,Bronze
8088,Helsinki,1952,Aquatics,Water polo,"PERETTI, Carlo",ITA,Men,water polo,M,Bronze
8089,Helsinki,1952,Aquatics,Water polo,"POLITO, Vincenzo",ITA,Men,water polo,M,Bronze
8090,Helsinki,1952,Aquatics,Water polo,"RUBINI, Cesare",ITA,Men,water polo,M,Bronze
8091,Helsinki,1952,Aquatics,Water polo,"TRAIOLA, Renato",ITA,Men,water polo,M,Bronze
8092,Helsinki,1952,Aquatics,Water polo,"ANTAL, Robert",HUN,Men,water polo,M,Gold
8093,Helsinki,1952,Aquatics,Water polo,"BOLVARI, Antal",HUN,Men,water polo,M,Gold
8094,Helsinki,1952,Aquatics,Water polo,"FABIAN, Dezsö",HUN,Men,water polo,M,Gold
8095,Helsinki,1952,Aquatics,Water polo,"GYARMATI, Dezso",HUN,Men,water polo,M,Gold
8096,Helsinki,1952,Aquatics,Water polo,"HASZNOS, Istvan",HUN,Men,water polo,M,Gold
8097,Helsinki,1952,Aquatics,Water polo,"JENEI, Laszlo",HUN,Men,water polo,M,Gold
8098,Helsinki,1952,Aquatics,Water polo,"KARPATI, György",HUN,Men,water polo,M,Gold
8099,Helsinki,1952,Aquatics,Water polo,"LEMHENYI, DezsÃ¶",HUN,Men,water polo,M,Gold
8100,Helsinki,1952,Aquatics,Water polo,"MARKOVICS, Kalman",HUN,Men,water polo,M,Gold
8101,Helsinki,1952,Aquatics,Water polo,"MARTIN, Miklos",HUN,Men,water polo,M,Gold
8102,Helsinki,1952,Aquatics,Water polo,"SZITTYA, Karoly",HUN,Men,water polo,M,Gold
8103,Helsinki,1952,Aquatics,Water polo,"SZIVOS, Istvan",HUN,Men,water polo,M,Gold
8104,Helsinki,1952,Aquatics,Water polo,"VIZVARI, György",HUN,Men,water polo,M,Gold
8105,Helsinki,1952,Aquatics,Water polo,"BAKASUN, Veljko",YUG,Men,water polo,M,Silver
8106,Helsinki,1952,Aquatics,Water polo,"BRAINOVIC, Marko",YUG,Men,water polo,M,Silver
8107,Helsinki,1952,Aquatics,Water polo,"IVKOVIC, Vladimir",YUG,Men,water polo,M,Silver
8108,Helsinki,1952,Aquatics,Water polo,"JEZIC, Zdravko",YUG,Men,water polo,M,Silver
8109,Helsinki,1952,Aquatics,Water polo,"KOVACIC, Zdravko",YUG,Men,water polo,M,Silver
8110,Helsinki,1952,Aquatics,Water polo,"KURTINI, Ivo",YUG,Men,water polo,M,Silver
8111,Helsinki,1952,Aquatics,Water polo,"RADONIC, Lovro",YUG,Men,water polo,M,Silver
8112,Helsinki,1952,Aquatics,Water polo,"STAKULA, Ivo",YUG,Men,water polo,M,Silver
8113,Helsinki,1952,Aquatics,Water polo,"VUKSANOVIC, Bosko",YUG,Men,water polo,M,Silver
8114,Helsinki,1952,Athletics,Athletics,"ANUFRIYEV, Aleksandr",URS,Men,10000m,M,Bronze
8115,Helsinki,1952,Athletics,Athletics,"ZATOPEK, Emil",TCH,Men,10000m,M,Gold
8116,Helsinki,1952,Athletics,Athletics,"MIMOUN, Alain",FRA,Men,10000m,M,Silver
8117,Helsinki,1952,Athletics,Athletics,"JUNK, Bruno",URS,Men,10000m walk,M,Bronze
8118,Helsinki,1952,Athletics,Athletics,"MIKAELSSON, John",SWE,Men,10000m walk,M,Gold
8119,Helsinki,1952,Athletics,Athletics,"SCHWAB, Erich Arthur Fritz",SUI,Men,10000m walk,M,Silver
8120,Helsinki,1952,Athletics,Athletics,"BAILEY, Emmanuel Mcdonald",GBR,Men,100m,M,Bronze
8121,Helsinki,1952,Athletics,Athletics,"REMIGINO, Lindy",USA,Men,100m,M,Gold
8122,Helsinki,1952,Athletics,Athletics,"MCKENLEY, Herbert",JAM,Men,100m,M,Silver
8123,Helsinki,1952,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,100m,W,Bronze
8124,Helsinki,1952,Athletics,Athletics,"JACKSON, Marjorie",AUS,Women,100m,W,Gold
8125,Helsinki,1952,Athletics,Athletics,"ROBB-HASENJÄGER, Daphne Lilian Evelyn",RSA,Women,100m,W,Silver
8126,Helsinki,1952,Athletics,Athletics,"BARNARD, Arthur",USA,Men,110m hurdles,M,Bronze
8127,Helsinki,1952,Athletics,Athletics,"DILLARD, Harrison",USA,Men,110m hurdles,M,Gold
8128,Helsinki,1952,Athletics,Athletics,"DAVIS, Jack",USA,Men,110m hurdles,M,Silver
8129,Helsinki,1952,Athletics,Athletics,"LUEG, Werner",GER,Men,1500m,M,Bronze
8130,Helsinki,1952,Athletics,Athletics,"BARTHEL, Joseph",LUX,Men,1500m,M,Gold
8131,Helsinki,1952,Athletics,Athletics,"MCMILLEN, Robert",USA,Men,1500m,M,Silver
8132,Helsinki,1952,Athletics,Athletics,"GATHERS, James",USA,Men,200m,M,Bronze
8133,Helsinki,1952,Athletics,Athletics,"STANFIELD, Andrew William",USA,Men,200m,M,Gold
8134,Helsinki,1952,Athletics,Athletics,"BAKER, Walter Thane",USA,Men,200m,M,Silver
8135,Helsinki,1952,Athletics,Athletics,"KHNYKINA-DVALISHVILI, Nadezhda",URS,Women,200m,W,Bronze
8136,Helsinki,1952,Athletics,Athletics,"JACKSON, Marjorie",AUS,Women,200m,W,Gold
8137,Helsinki,1952,Athletics,Athletics,"BROUWER, Bertha",NED,Women,200m,W,Silver
8138,Helsinki,1952,Athletics,Athletics,"DISLEY, John Ivor",GBR,Men,3000m steeplechase,M,Bronze
8139,Helsinki,1952,Athletics,Athletics,"ASHENFELTER, Horace III",USA,Men,3000m steeplechase,M,Gold
8140,Helsinki,1952,Athletics,Athletics,"KAZANTSEV, Vladimir",URS,Men,3000m steeplechase,M,Silver
8141,Helsinki,1952,Athletics,Athletics,"MATSON, Oliver Adrian",USA,Men,400m,M,Bronze
8142,Helsinki,1952,Athletics,Athletics,"RHODEN, Vincent George",JAM,Men,400m,M,Gold
8143,Helsinki,1952,Athletics,Athletics,"MCKENLEY, Herbert",JAM,Men,400m,M,Silver
8144,Helsinki,1952,Athletics,Athletics,"HOLLAND, John Macfarlane",NZL,Men,400m hurdles,M,Bronze
8145,Helsinki,1952,Athletics,Athletics,"MOORE, Charles Hewes Jr.",USA,Men,400m hurdles,M,Gold
8146,Helsinki,1952,Athletics,Athletics,"LITUEV, Yuri",URS,Men,400m hurdles,M,Silver
8147,Helsinki,1952,Athletics,Athletics,"CSANYI, György",HUN,Men,4x100m relay,M,Bronze
8148,Helsinki,1952,Athletics,Athletics,"GOLDOVANYI, Bela",HUN,Men,4x100m relay,M,Bronze
8149,Helsinki,1952,Athletics,Athletics,"VARASDI, Geza",HUN,Men,4x100m relay,M,Bronze
8150,Helsinki,1952,Athletics,Athletics,"ZARANDI, Laszlo",HUN,Men,4x100m relay,M,Bronze
8151,Helsinki,1952,Athletics,Athletics,"DILLARD, Harrison",USA,Men,4x100m relay,M,Gold
8152,Helsinki,1952,Athletics,Athletics,"REMIGINO, Lindy",USA,Men,4x100m relay,M,Gold
8153,Helsinki,1952,Athletics,Athletics,"SMITH, Finis Dean",USA,Men,4x100m relay,M,Gold
8154,Helsinki,1952,Athletics,Athletics,"STANFIELD, Andrew William",USA,Men,4x100m relay,M,Gold
8155,Helsinki,1952,Athletics,Athletics,"KALYAEV, Lev",URS,Men,4x100m relay,M,Silver
8156,Helsinki,1952,Athletics,Athletics,"SANADZE, Levan",URS,Men,4x100m relay,M,Silver
8157,Helsinki,1952,Athletics,Athletics,"SUKHAREV, Vladimir",URS,Men,4x100m relay,M,Silver
8158,Helsinki,1952,Athletics,Athletics,"TOKAREV, Boris",URS,Men,4x100m relay,M,Silver
8159,Helsinki,1952,Athletics,Athletics,"ARMITAGE, Heather Joy",GBR,Women,4x100m relay,W,Bronze
8160,Helsinki,1952,Athletics,Athletics,"CHEESEMAN, Sylvia",GBR,Women,4x100m relay,W,Bronze
8161,Helsinki,1952,Athletics,Athletics,"DESFORGES, Jean Catherine",GBR,Women,4x100m relay,W,Bronze
8162,Helsinki,1952,Athletics,Athletics,"FOULDS-PAUL, June Florence",GBR,Women,4x100m relay,W,Bronze
8163,Helsinki,1952,Athletics,Athletics,"FAGGS, Mae Heriwentha",USA,Women,4x100m relay,W,Gold
8164,Helsinki,1952,Athletics,Athletics,"HARDY, Catherine",USA,Women,4x100m relay,W,Gold
8165,Helsinki,1952,Athletics,Athletics,"JONES, Barbara Pearl",USA,Women,4x100m relay,W,Gold
8166,Helsinki,1952,Athletics,Athletics,"MOREAU, Janet Theresa",USA,Women,4x100m relay,W,Gold
8167,Helsinki,1952,Athletics,Athletics,"KLEIN, Helga",GER,Women,4x100m relay,W,Silver
8168,Helsinki,1952,Athletics,Athletics,"KNAB, Ulla",GER,Women,4x100m relay,W,Silver
8169,Helsinki,1952,Athletics,Athletics,"PETERSEN-KALLENSEE, Marga",GER,Women,4x100m relay,W,Silver
8170,Helsinki,1952,Athletics,Athletics,"SANDER-DOMAGELLA, Maria",GER,Women,4x100m relay,W,Silver
8171,Helsinki,1952,Athletics,Athletics,"GEISTER, Hans",GER,Men,4x400m relay,M,Bronze
8172,Helsinki,1952,Athletics,Athletics,"HAAS, Karl-Friedrich",GER,Men,4x400m relay,M,Bronze
8173,Helsinki,1952,Athletics,Athletics,"STEINES, Günther",GER,Men,4x400m relay,M,Bronze
8174,Helsinki,1952,Athletics,Athletics,"ULZHEIMER, Heinz",GER,Men,4x400m relay,M,Bronze
8175,Helsinki,1952,Athletics,Athletics,"LAING, Leslie",JAM,Men,4x400m relay,M,Gold
8176,Helsinki,1952,Athletics,Athletics,"MCKENLEY, Herbert",JAM,Men,4x400m relay,M,Gold
8177,Helsinki,1952,Athletics,Athletics,"RHODEN, Vincent George",JAM,Men,4x400m relay,M,Gold
8178,Helsinki,1952,Athletics,Athletics,"WINT, Arthur",JAM,Men,4x400m relay,M,Gold
8179,Helsinki,1952,Athletics,Athletics,"COLE, Gerrard Eugene",USA,Men,4x400m relay,M,Silver
8180,Helsinki,1952,Athletics,Athletics,"MATSON, Oliver Adrian",USA,Men,4x400m relay,M,Silver
8181,Helsinki,1952,Athletics,Athletics,"MOORE, Charles Hewes Jr.",USA,Men,4x400m relay,M,Silver
8182,Helsinki,1952,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,4x400m relay,M,Silver
8183,Helsinki,1952,Athletics,Athletics,"SCHADE, Herbert",GER,Men,5000m,M,Bronze
8184,Helsinki,1952,Athletics,Athletics,"ZATOPEK, Emil",TCH,Men,5000m,M,Gold
8185,Helsinki,1952,Athletics,Athletics,"MIMOUN, Alain",FRA,Men,5000m,M,Silver
8186,Helsinki,1952,Athletics,Athletics,"ROKA, Antal",HUN,Men,50km walk,M,Bronze
8187,Helsinki,1952,Athletics,Athletics,"DORDONI, Giuseppe",ITA,Men,50km walk,M,Gold
8188,Helsinki,1952,Athletics,Athletics,"DOLEZAL, Josef",TCH,Men,50km walk,M,Silver
8189,Helsinki,1952,Athletics,Athletics,"ULZHEIMER, Heinz",GER,Men,800m,M,Bronze
8190,Helsinki,1952,Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,800m,M,Gold
8191,Helsinki,1952,Athletics,Athletics,"WINT, Arthur",JAM,Men,800m,M,Silver
8192,Helsinki,1952,Athletics,Athletics,"SANDER-DOMAGELLA, Maria",GER,Women,80m hurdles,W,Bronze
8193,Helsinki,1952,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,80m hurdles,W,Gold
8194,Helsinki,1952,Athletics,Athletics,"GOLUBNICHAYA, Mariya",URS,Women,80m hurdles,W,Silver
8195,Helsinki,1952,Athletics,Athletics,"SIMMONS, Floyd Macon Jr.",USA,Men,decathlon,M,Bronze
8196,Helsinki,1952,Athletics,Athletics,"MATHIAS, Robert",USA,Men,decathlon,M,Gold
8197,Helsinki,1952,Athletics,Athletics,"CAMPBELL, Milton Gray",USA,Men,decathlon,M,Silver
8198,Helsinki,1952,Athletics,Athletics,"DILLION, James Leo",USA,Men,discus throw,M,Bronze
8199,Helsinki,1952,Athletics,Athletics,"INESS, Simeon Garland",USA,Men,discus throw,M,Gold
8200,Helsinki,1952,Athletics,Athletics,"CONSOLINI, Adolfo",ITA,Men,discus throw,M,Silver
8201,Helsinki,1952,Athletics,Athletics,"DUMBADZE, Nina",URS,Women,discus throw,W,Bronze
8202,Helsinki,1952,Athletics,Athletics,"ROMASHKOVA-PONOMAREVA, Nina",URS,Women,discus throw,W,Gold
8203,Helsinki,1952,Athletics,Athletics,"BAGRYANTSEVA, Elizaveta",URS,Women,discus throw,W,Silver
8204,Helsinki,1952,Athletics,Athletics,"NEMETH, Imre",HUN,Men,hammer throw,M,Bronze
8205,Helsinki,1952,Athletics,Athletics,"CSERMAK, Jozsef",HUN,Men,hammer throw,M,Gold
8206,Helsinki,1952,Athletics,Athletics,"STORCH, Karl",GER,Men,hammer throw,M,Silver
8207,Helsinki,1952,Athletics,Athletics,"TELLES DA CONCEICAO, Jose",BRA,Men,high jump,M,Bronze
8208,Helsinki,1952,Athletics,Athletics,"DAVIS, Walter Francis",USA,Men,high jump,M,Gold
8209,Helsinki,1952,Athletics,Athletics,"WIESNER, Kenneth George",USA,Men,high jump,M,Silver
8210,Helsinki,1952,Athletics,Athletics,"CHUDINA, Aleksandra",URS,Women,high jump,W,Bronze
8211,Helsinki,1952,Athletics,Athletics,"BRAND, Esther Cornelia",RSA,Women,high jump,W,Gold
8212,Helsinki,1952,Athletics,Athletics,"LERWILL, Sheila",GBR,Women,high jump,W,Silver
8213,Helsinki,1952,Athletics,Athletics,"HYYTIÄINEN, Toivo Armas",FIN,Men,javelin throw,M,Bronze
8214,Helsinki,1952,Athletics,Athletics,"YOUNG, Cyrus C. Jr.",USA,Men,javelin throw,M,Gold
8215,Helsinki,1952,Athletics,Athletics,"MILLER, William Preston",USA,Men,javelin throw,M,Silver
8216,Helsinki,1952,Athletics,Athletics,"GORCHAKOVA, Elena",URS,Women,javelin throw,W,Bronze
8217,Helsinki,1952,Athletics,Athletics,"INGROVA-ZATOPKOVA, Dana",TCH,Women,javelin throw,W,Gold
8218,Helsinki,1952,Athletics,Athletics,"CHUDINA, Aleksandra",URS,Women,javelin throw,W,Silver
8219,Helsinki,1952,Athletics,Athletics,"FÖLDESSY, Ödön",HUN,Men,long jump,M,Bronze
8220,Helsinki,1952,Athletics,Athletics,"BIFFLE, Jerome Cousins",USA,Men,long jump,M,Gold
8221,Helsinki,1952,Athletics,Athletics,"GOURDINE, Meredith Charles",USA,Men,long jump,M,Silver
8222,Helsinki,1952,Athletics,Athletics,"CAWLEY, Shirley",GBR,Women,long jump,W,Bronze
8223,Helsinki,1952,Athletics,Athletics,"WILLIAMS, Yvette Winefred",NZL,Women,long jump,W,Gold
8224,Helsinki,1952,Athletics,Athletics,"CHUDINA, Aleksandra",URS,Women,long jump,W,Silver
8225,Helsinki,1952,Athletics,Athletics,"JANSSON, Gustaf",SWE,Men,marathon,M,Bronze
8226,Helsinki,1952,Athletics,Athletics,"ZATOPEK, Emil",TCH,Men,marathon,M,Gold
8227,Helsinki,1952,Athletics,Athletics,"GORNO, Reinaldo",ARG,Men,marathon,M,Silver
8228,Helsinki,1952,Athletics,Athletics,"LUNDBERG, Ragnar",SWE,Men,pole vault,M,Bronze
8229,Helsinki,1952,Athletics,Athletics,"RICHARDS, Robert",USA,Men,pole vault,M,Gold
8230,Helsinki,1952,Athletics,Athletics,"LAZ, Donald Robert",USA,Men,pole vault,M,Silver
8231,Helsinki,1952,Athletics,Athletics,"FUCHS, James Emanuel",USA,Men,shot put,M,Bronze
8232,Helsinki,1952,Athletics,Athletics,"O, William Patrick Jr.",USA,Men,shot put,M,Gold
8233,Helsinki,1952,Athletics,Athletics,"HOOPER, Darrow Clarence",USA,Men,shot put,M,Silver
8234,Helsinki,1952,Athletics,Athletics,"TOCHENOVA, Klavdiya",URS,Women,shot put,W,Bronze
8235,Helsinki,1952,Athletics,Athletics,"ZYBINA, Galina",URS,Women,shot put,W,Gold
8236,Helsinki,1952,Athletics,Athletics,"WERNER-SCHULZE-ENTRUP, Marianne",GER,Women,shot put,W,Silver
8237,Helsinki,1952,Athletics,Athletics,"DEVONISH, Arnaldo",VEN,Men,triple jump,M,Bronze
8238,Helsinki,1952,Athletics,Athletics,"FERREIRA DA SILVA, Adhemar",BRA,Men,triple jump,M,Gold
8239,Helsinki,1952,Athletics,Athletics,"SHCHERBAKOV, Leonid",URS,Men,triple jump,M,Silver
8240,Helsinki,1952,Basketball,Basketball,"ACOSTA Y LARA, Martin",URU,Men,basketball,M,Bronze
8241,Helsinki,1952,Basketball,Basketball,"BALINO, Enrique",URU,Men,basketball,M,Bronze
8242,Helsinki,1952,Basketball,Basketball,"CIESLINSKAS, Victorio",URU,Men,basketball,M,Bronze
8243,Helsinki,1952,Basketball,Basketball,"COSTA, Hector J.",URU,Men,basketball,M,Bronze
8244,Helsinki,1952,Basketball,Basketball,"DEMARCO, Nelson",URU,Men,basketball,M,Bronze
8245,Helsinki,1952,Basketball,Basketball,"GARCIA OTERO, Hector",URU,Men,basketball,M,Bronze
8246,Helsinki,1952,Basketball,Basketball,"LARRE BORGES, Tabare",URU,Men,basketball,M,Bronze
8247,Helsinki,1952,Basketball,Basketball,"LOMBARDO, Adesio",URU,Men,basketball,M,Bronze
8248,Helsinki,1952,Basketball,Basketball,"LOVERA, Roberto",URU,Men,basketball,M,Bronze
8249,Helsinki,1952,Basketball,Basketball,"MATTO, Sergio A.",URU,Men,basketball,M,Bronze
8250,Helsinki,1952,Basketball,Basketball,"PELAEZ, Wilfredo",URU,Men,basketball,M,Bronze
8251,Helsinki,1952,Basketball,Basketball,"ROSSELLO, Carlos",URU,Men,basketball,M,Bronze
8252,Helsinki,1952,Basketball,Basketball,"BONTEMPS, Ronald Yngve",USA,Men,basketball,M,Gold
8253,Helsinki,1952,Basketball,Basketball,"FRIEBERGER, Marcus Ross",USA,Men,basketball,M,Gold
8254,Helsinki,1952,Basketball,Basketball,"GLASGOW, Victor Wayne",USA,Men,basketball,M,Gold
8255,Helsinki,1952,Basketball,Basketball,"HOAG, Charles Monroe",USA,Men,basketball,M,Gold
8256,Helsinki,1952,Basketball,Basketball,"HOUGLAND, William Marion",USA,Men,basketball,M,Gold
8257,Helsinki,1952,Basketball,Basketball,"KELLER, John Frederick",USA,Men,basketball,M,Gold
8258,Helsinki,1952,Basketball,Basketball,"KELLEY, Melvin Dean",USA,Men,basketball,M,Gold
8259,Helsinki,1952,Basketball,Basketball,"KENNEY, Robert Earl",USA,Men,basketball,M,Gold
8260,Helsinki,1952,Basketball,Basketball,"KURLAND, Robert Albert",USA,Men,basketball,M,Gold
8261,Helsinki,1952,Basketball,Basketball,"LIENHARD, William Barner",USA,Men,basketball,M,Gold
8262,Helsinki,1952,Basketball,Basketball,"LOVELETTE, Clyde Edward",USA,Men,basketball,M,Gold
8263,Helsinki,1952,Basketball,Basketball,"MCCABE, Frank Reilly",USA,Men,basketball,M,Gold
8264,Helsinki,1952,Basketball,Basketball,"PIPPIN, Daniel Luther",USA,Men,basketball,M,Gold
8265,Helsinki,1952,Basketball,Basketball,"WILLIAMS, Howard Earl",USA,Men,basketball,M,Gold
8266,Helsinki,1952,Basketball,Basketball,"BUTAUTAS, Stiapas",URS,Men,basketball,M,Silver
8267,Helsinki,1952,Basketball,Basketball,"DZHORDZHIKIYA, Nodar",URS,Men,basketball,M,Silver
