,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
8932,Melbourne / Stockholm,1956,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,100m freestyle,W,Gold
8933,Melbourne / Stockholm,1956,Aquatics,Swimming,"CRAPP, Lorraine Joyce",AUS,Women,100m freestyle,W,Silver
8934,Melbourne / Stockholm,1956,Aquatics,Swimming,"BREEN, George Thomas",USA,Men,1500m freestyle,M,Bronze
8935,Melbourne / Stockholm,1956,Aquatics,Swimming,"ROSE, Murray",AUS,Men,1500m freestyle,M,Gold
8936,Melbourne / Stockholm,1956,Aquatics,Swimming,"YAMANAKA, Tsuyoshi",JPN,Men,1500m freestyle,M,Silver
8937,Melbourne / Stockholm,1956,Aquatics,Swimming,"YUNICHEV, Kharis",URS,Men,200m breaststroke,M,Bronze
8938,Melbourne / Stockholm,1956,Aquatics,Swimming,"FURUKAWA, Masaru",JPN,Men,200m breaststroke,M,Gold
8939,Melbourne / Stockholm,1956,Aquatics,Swimming,"YOSHIMURA, Masahiro",JPN,Men,200m breaststroke,M,Silver
8940,Melbourne / Stockholm,1956,Aquatics,Swimming,"TEN ELSEN, Eva-Maria",EUA,Women,200m breaststroke,W,Bronze
8941,Melbourne / Stockholm,1956,Aquatics,Swimming,"HAPPE-KREY, Ursula",EUA,Women,200m breaststroke,W,Gold
8942,Melbourne / Stockholm,1956,Aquatics,Swimming,"SZEKELY, Eva",HUN,Women,200m breaststroke,W,Silver
8943,Melbourne / Stockholm,1956,Aquatics,Swimming,"TUMPEK, György",HUN,Men,200m butterfly,M,Bronze
8944,Melbourne / Stockholm,1956,Aquatics,Swimming,"YORZYK, William Albert Jr.",USA,Men,200m butterfly,M,Gold
8945,Melbourne / Stockholm,1956,Aquatics,Swimming,"ISHIMOTO, Takashi",JPN,Men,200m butterfly,M,Silver
8946,Melbourne / Stockholm,1956,Aquatics,Swimming,"BREEN, George Thomas",USA,Men,400m freestyle,M,Bronze
8947,Melbourne / Stockholm,1956,Aquatics,Swimming,"ROSE, Murray",AUS,Men,400m freestyle,M,Gold
8948,Melbourne / Stockholm,1956,Aquatics,Swimming,"YAMANAKA, Tsuyoshi",JPN,Men,400m freestyle,M,Silver
8949,Melbourne / Stockholm,1956,Aquatics,Swimming,"RUUSKA, Sylvia Eliina",USA,Women,400m freestyle,W,Bronze
8950,Melbourne / Stockholm,1956,Aquatics,Swimming,"CRAPP, Lorraine Joyce",AUS,Women,400m freestyle,W,Gold
8951,Melbourne / Stockholm,1956,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,400m freestyle,W,Silver
8952,Melbourne / Stockholm,1956,Aquatics,Swimming,"ABERNETHY, Moira",RSA,Women,4x100m freestyle relay,W,Bronze
8953,Melbourne / Stockholm,1956,Aquatics,Swimming,"MYBURGH, Jeanette Evelyn",RSA,Women,4x100m freestyle relay,W,Bronze
8954,Melbourne / Stockholm,1956,Aquatics,Swimming,"MYBURGH, Natalie Ann",RSA,Women,4x100m freestyle relay,W,Bronze
8955,Melbourne / Stockholm,1956,Aquatics,Swimming,"ROBERTS, Susan Elizabeth",RSA,Women,4x100m freestyle relay,W,Bronze
8956,Melbourne / Stockholm,1956,Aquatics,Swimming,"CRAPP, Lorraine Joyce",AUS,Women,4x100m freestyle relay,W,Gold
8957,Melbourne / Stockholm,1956,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,4x100m freestyle relay,W,Gold
8958,Melbourne / Stockholm,1956,Aquatics,Swimming,"LEECH, Faith Yvonne",AUS,Women,4x100m freestyle relay,W,Gold
8959,Melbourne / Stockholm,1956,Aquatics,Swimming,"MORGAN, Sandra Anne",AUS,Women,4x100m freestyle relay,W,Gold
8960,Melbourne / Stockholm,1956,Aquatics,Swimming,"ALDERSON-ROSAZZA, Joan Ann",USA,Women,4x100m freestyle relay,W,Silver
8961,Melbourne / Stockholm,1956,Aquatics,Swimming,"MANN, Shelley Isabel",USA,Women,4x100m freestyle relay,W,Silver
8962,Melbourne / Stockholm,1956,Aquatics,Swimming,"RUUSKA, Sylvia Eliina",USA,Women,4x100m freestyle relay,W,Silver
8963,Melbourne / Stockholm,1956,Aquatics,Swimming,"SIMONS, Nancy Joan",USA,Women,4x100m freestyle relay,W,Silver
8964,Melbourne / Stockholm,1956,Aquatics,Swimming,"NIKITIN, Boris",URS,Men,4x200m freestyle relay,M,Bronze
8965,Melbourne / Stockholm,1956,Aquatics,Swimming,"NIKOLAEV, Gennadi",URS,Men,4x200m freestyle relay,M,Bronze
8966,Melbourne / Stockholm,1956,Aquatics,Swimming,"SOROKIN, Vitali",URS,Men,4x200m freestyle relay,M,Bronze
8967,Melbourne / Stockholm,1956,Aquatics,Swimming,"STRUZHANOV, Vladimir",URS,Men,4x200m freestyle relay,M,Bronze
8968,Melbourne / Stockholm,1956,Aquatics,Swimming,"DEVITT, John",AUS,Men,4x200m freestyle relay,M,Gold
8969,Melbourne / Stockholm,1956,Aquatics,Swimming,"HENRICKS, Jon Malcolm",AUS,Men,4x200m freestyle relay,M,Gold
8970,Melbourne / Stockholm,1956,Aquatics,Swimming,"O'HALLORAN, Kevin",AUS,Men,4x200m freestyle relay,M,Gold
8971,Melbourne / Stockholm,1956,Aquatics,Swimming,"ROSE, Murray",AUS,Men,4x200m freestyle relay,M,Gold
8972,Melbourne / Stockholm,1956,Aquatics,Swimming,"BREEN, George Thomas",USA,Men,4x200m freestyle relay,M,Silver
8973,Melbourne / Stockholm,1956,Aquatics,Swimming,"HANLEY, Richard Dennis",USA,Men,4x200m freestyle relay,M,Silver
8974,Melbourne / Stockholm,1956,Aquatics,Swimming,"KONNO, Ford Hiroshi",USA,Men,4x200m freestyle relay,M,Silver
8975,Melbourne / Stockholm,1956,Aquatics,Swimming,"WOOLSEY, William Tripp",USA,Men,4x200m freestyle relay,M,Silver
8976,Melbourne / Stockholm,1956,Aquatics,Water polo,"AGEEV, Viktor",URS,Men,water polo,M,Bronze
8977,Melbourne / Stockholm,1956,Aquatics,Water polo,"BREUS, Pyotr",URS,Men,water polo,M,Bronze
8978,Melbourne / Stockholm,1956,Aquatics,Water polo,"GOIKHMAN, Boris",URS,Men,water polo,M,Bronze
8979,Melbourne / Stockholm,1956,Aquatics,Water polo,"GVAKHARIYA, Nodar",URS,Men,water polo,M,Bronze
8980,Melbourne / Stockholm,1956,Aquatics,Water polo,"KURENNOI, Vyacheslav",URS,Men,water polo,M,Bronze
8981,Melbourne / Stockholm,1956,Aquatics,Water polo,"MARKAROV, Boris",URS,Men,water polo,M,Bronze
8982,Melbourne / Stockholm,1956,Aquatics,Water polo,"MSHVENIERADZE, Pyotr",URS,Men,water polo,M,Bronze
8983,Melbourne / Stockholm,1956,Aquatics,Water polo,"PROKOPOV, Valentin",URS,Men,water polo,M,Bronze
8984,Melbourne / Stockholm,1956,Aquatics,Water polo,"RYZHAK, Mikhail",URS,Men,water polo,M,Bronze
8985,Melbourne / Stockholm,1956,Aquatics,Water polo,"SHLYAPIN, Yuri",URS,Men,water polo,M,Bronze
8986,Melbourne / Stockholm,1956,Aquatics,Water polo,"BOLVARI, Antal",HUN,Men,water polo,M,Gold
8987,Melbourne / Stockholm,1956,Aquatics,Water polo,"BOROS, Otto",HUN,Men,water polo,M,Gold
8988,Melbourne / Stockholm,1956,Aquatics,Water polo,"GYARMATI, Dezso",HUN,Men,water polo,M,Gold
8989,Melbourne / Stockholm,1956,Aquatics,Water polo,"HEVESI, Istvan",HUN,Men,water polo,M,Gold
8990,Melbourne / Stockholm,1956,Aquatics,Water polo,"JENEI, Laszlo",HUN,Men,water polo,M,Gold
8991,Melbourne / Stockholm,1956,Aquatics,Water polo,"KANIZSA, Tivadar",HUN,Men,water polo,M,Gold
8992,Melbourne / Stockholm,1956,Aquatics,Water polo,"KARPATI, György",HUN,Men,water polo,M,Gold
8993,Melbourne / Stockholm,1956,Aquatics,Water polo,"MARKOVICS, Kalman",HUN,Men,water polo,M,Gold
8994,Melbourne / Stockholm,1956,Aquatics,Water polo,"MAYER, Mihaly",HUN,Men,water polo,M,Gold
8995,Melbourne / Stockholm,1956,Aquatics,Water polo,"SZIVOS, Istvan",HUN,Men,water polo,M,Gold
8996,Melbourne / Stockholm,1956,Aquatics,Water polo,"ZADOR, Ervin",HUN,Men,water polo,M,Gold
8997,Melbourne / Stockholm,1956,Aquatics,Water polo,"CIPCI, Ivo",YUG,Men,water polo,M,Silver
8998,Melbourne / Stockholm,1956,Aquatics,Water polo,"FRANJKOVIC, Tomislav",YUG,Men,water polo,M,Silver
8999,Melbourne / Stockholm,1956,Aquatics,Water polo,"IVKOVIC, Vladimir",YUG,Men,water polo,M,Silver
9000,Melbourne / Stockholm,1956,Aquatics,Water polo,"JEZIC, Zdravko",YUG,Men,water polo,M,Silver
9001,Melbourne / Stockholm,1956,Aquatics,Water polo,"KACIC, Horivoje",YUG,Men,water polo,M,Silver
9002,Melbourne / Stockholm,1956,Aquatics,Water polo,"KOVACIC, Zdravko",YUG,Men,water polo,M,Silver
9003,Melbourne / Stockholm,1956,Aquatics,Water polo,"RADONIC, Lovro",YUG,Men,water polo,M,Silver
9004,Melbourne / Stockholm,1956,Aquatics,Water polo,"ZUZEJ, Marjan",YUG,Men,water polo,M,Silver
9005,Melbourne / Stockholm,1956,Athletics,Athletics,"LAWRENCE, Allan",AUS,Men,10000m,M,Bronze
9006,Melbourne / Stockholm,1956,Athletics,Athletics,"KUTS, Vladimir",URS,Men,10000m,M,Gold
9007,Melbourne / Stockholm,1956,Athletics,Athletics,"KOVACS, Jozsef",HUN,Men,10000m,M,Silver
9008,Melbourne / Stockholm,1956,Athletics,Athletics,"HOGAN, Hector",AUS,Men,100m,M,Bronze
9009,Melbourne / Stockholm,1956,Athletics,Athletics,"MORROW, Robert Joseph",USA,Men,100m,M,Gold
9010,Melbourne / Stockholm,1956,Athletics,Athletics,"BAKER, Walter Thane",USA,Men,100m,M,Silver
9011,Melbourne / Stockholm,1956,Athletics,Athletics,"MATHEWS-O'SHEA, Marlene Judith",AUS,Women,100m,W,Bronze
9012,Melbourne / Stockholm,1956,Athletics,Athletics,"CUTHBERT, Betty",AUS,Women,100m,W,Gold
9013,Melbourne / Stockholm,1956,Athletics,Athletics,"STUBNICK, Christa",EUA,Women,100m,W,Silver
9014,Melbourne / Stockholm,1956,Athletics,Athletics,"SHANKLE, Joel",USA,Men,110m hurdles,M,Bronze
9015,Melbourne / Stockholm,1956,Athletics,Athletics,"CALHOUN, Lee",USA,Men,110m hurdles,M,Gold
9016,Melbourne / Stockholm,1956,Athletics,Athletics,"DAVIS, Jack",USA,Men,110m hurdles,M,Silver
9017,Melbourne / Stockholm,1956,Athletics,Athletics,"LANDY, John",AUS,Men,1500m,M,Bronze
9018,Melbourne / Stockholm,1956,Athletics,Athletics,"DELANY, Ronald Michael",IRL,Men,1500m,M,Gold
9019,Melbourne / Stockholm,1956,Athletics,Athletics,"RICHTZENHAIN, Klaus",EUA,Men,1500m,M,Silver
9020,Melbourne / Stockholm,1956,Athletics,Athletics,"BAKER, Walter Thane",USA,Men,200m,M,Bronze
9021,Melbourne / Stockholm,1956,Athletics,Athletics,"MORROW, Robert Joseph",USA,Men,200m,M,Gold
9022,Melbourne / Stockholm,1956,Athletics,Athletics,"STANFIELD, Andrew William",USA,Men,200m,M,Silver
9023,Melbourne / Stockholm,1956,Athletics,Athletics,"MATHEWS-O'SHEA, Marlene Judith",AUS,Women,200m,W,Bronze
9024,Melbourne / Stockholm,1956,Athletics,Athletics,"CUTHBERT, Betty",AUS,Women,200m,W,Gold
9025,Melbourne / Stockholm,1956,Athletics,Athletics,"STUBNICK, Christa",EUA,Women,200m,W,Silver
9026,Melbourne / Stockholm,1956,Athletics,Athletics,"JUNK, Bruno",URS,Men,20km walk,M,Bronze
9027,Melbourne / Stockholm,1956,Athletics,Athletics,"SPIRIN, Leonid",URS,Men,20km walk,M,Gold
9028,Melbourne / Stockholm,1956,Athletics,Athletics,"MIKENAS, Antanas",URS,Men,20km walk,M,Silver
9029,Melbourne / Stockholm,1956,Athletics,Athletics,"LARSEN, Ernst",NOR,Men,3000m steeplechase,M,Bronze
9030,Melbourne / Stockholm,1956,Athletics,Athletics,"BRASHER, Christopher William",GBR,Men,3000m steeplechase,M,Gold
9031,Melbourne / Stockholm,1956,Athletics,Athletics,"ROZSNYOI, Sandor",HUN,Men,3000m steeplechase,M,Silver
9032,Melbourne / Stockholm,1956,Athletics,Athletics,"HELLSTEN, Voitto Valdemar",FIN,Men,400m,M,Bronze
9033,Melbourne / Stockholm,1956,Athletics,Athletics,"IGNATYEV, Ardalion",URS,Men,400m,M,Bronze
9034,Melbourne / Stockholm,1956,Athletics,Athletics,"JENKINS, Charles Lamont",USA,Men,400m,M,Gold
9035,Melbourne / Stockholm,1956,Athletics,Athletics,"HAAS, Karl-Friedrich",EUA,Men,400m,M,Silver
9036,Melbourne / Stockholm,1956,Athletics,Athletics,"CULBREATH, Joshua",USA,Men,400m hurdles,M,Bronze
9037,Melbourne / Stockholm,1956,Athletics,Athletics,"DAVIS, Glenn Ashby",USA,Men,400m hurdles,M,Gold
9038,Melbourne / Stockholm,1956,Athletics,Athletics,"SOUTHERN, Silas Edward",USA,Men,400m hurdles,M,Silver
9039,Melbourne / Stockholm,1956,Athletics,Athletics,"FÜTTERER, Heinz",EUA,Men,4x100m relay,M,Bronze
9040,Melbourne / Stockholm,1956,Athletics,Athletics,"GERMAR, Manfred",EUA,Men,4x100m relay,M,Bronze
9041,Melbourne / Stockholm,1956,Athletics,Athletics,"KNÖRZER, Lothar",EUA,Men,4x100m relay,M,Bronze
9042,Melbourne / Stockholm,1956,Athletics,Athletics,"POHL, Leonard (Leo)",EUA,Men,4x100m relay,M,Bronze
9043,Melbourne / Stockholm,1956,Athletics,Athletics,"BAKER, Walter Thane",USA,Men,4x100m relay,M,Gold
9044,Melbourne / Stockholm,1956,Athletics,Athletics,"KING, Leamon",USA,Men,4x100m relay,M,Gold
9045,Melbourne / Stockholm,1956,Athletics,Athletics,"MORROW, Robert Joseph",USA,Men,4x100m relay,M,Gold
9046,Melbourne / Stockholm,1956,Athletics,Athletics,"MURCHISON, Ira James",USA,Men,4x100m relay,M,Gold
9047,Melbourne / Stockholm,1956,Athletics,Athletics,"BARTENEV, Leonid",URS,Men,4x100m relay,M,Silver
9048,Melbourne / Stockholm,1956,Athletics,Athletics,"KONOVALOV, Yuri",URS,Men,4x100m relay,M,Silver
9049,Melbourne / Stockholm,1956,Athletics,Athletics,"SUKHAREV, Vladimir",URS,Men,4x100m relay,M,Silver
9050,Melbourne / Stockholm,1956,Athletics,Athletics,"TOKAREV, Boris",URS,Men,4x100m relay,M,Silver
9051,Melbourne / Stockholm,1956,Athletics,Athletics,"DANIELS, Isabelle Francis",USA,Women,4x100m relay,W,Bronze
9052,Melbourne / Stockholm,1956,Athletics,Athletics,"FAGGS, Mae Heriwentha",USA,Women,4x100m relay,W,Bronze
9053,Melbourne / Stockholm,1956,Athletics,Athletics,"MATTHEWS, Margaret Rejean",USA,Women,4x100m relay,W,Bronze
9054,Melbourne / Stockholm,1956,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,4x100m relay,W,Bronze
9055,Melbourne / Stockholm,1956,Athletics,Athletics,"CROOKER-FLEMING, Norma Wilson",AUS,Women,4x100m relay,W,Gold
9056,Melbourne / Stockholm,1956,Athletics,Athletics,"CUTHBERT, Betty",AUS,Women,4x100m relay,W,Gold
9057,Melbourne / Stockholm,1956,Athletics,Athletics,"MELLOR-WENHAM, Fluer Northey",AUS,Women,4x100m relay,W,Gold
9058,Melbourne / Stockholm,1956,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,4x100m relay,W,Gold
9059,Melbourne / Stockholm,1956,Athletics,Athletics,"ARMITAGE, Heather Joy",GBR,Women,4x100m relay,W,Silver
9060,Melbourne / Stockholm,1956,Athletics,Athletics,"FOULDS-PAUL, June Florence",GBR,Women,4x100m relay,W,Silver
9061,Melbourne / Stockholm,1956,Athletics,Athletics,"PASHLEY, Anne",GBR,Women,4x100m relay,W,Silver
9062,Melbourne / Stockholm,1956,Athletics,Athletics,"SCRIVENS, Jean Eileen",GBR,Women,4x100m relay,W,Silver
9063,Melbourne / Stockholm,1956,Athletics,Athletics,"HIGGINS, Francis Peter",GBR,Men,4x400m relay,M,Bronze
9064,Melbourne / Stockholm,1956,Athletics,Athletics,"JOHNSON, Derek James Neville",GBR,Men,4x400m relay,M,Bronze
9065,Melbourne / Stockholm,1956,Athletics,Athletics,"SALISBURY, John Edward",GBR,Men,4x400m relay,M,Bronze
9066,Melbourne / Stockholm,1956,Athletics,Athletics,"WHEELER, Michael Keith Valentine",GBR,Men,4x400m relay,M,Bronze
9067,Melbourne / Stockholm,1956,Athletics,Athletics,"COURTNEY, Thomas William",USA,Men,4x400m relay,M,Gold
9068,Melbourne / Stockholm,1956,Athletics,Athletics,"JENKINS, Charles Lamont",USA,Men,4x400m relay,M,Gold
9069,Melbourne / Stockholm,1956,Athletics,Athletics,"JONES, Louis Woodard III",USA,Men,4x400m relay,M,Gold
9070,Melbourne / Stockholm,1956,Athletics,Athletics,"MASHBURN, Jesse William",USA,Men,4x400m relay,M,Gold
9071,Melbourne / Stockholm,1956,Athletics,Athletics,"GIPSON, Graham Chater",AUS,Men,4x400m relay,M,Silver
9072,Melbourne / Stockholm,1956,Athletics,Athletics,"GOSPER, Richard Kevan",AUS,Men,4x400m relay,M,Silver
9073,Melbourne / Stockholm,1956,Athletics,Athletics,"GREGORY, Leonard Stuart",AUS,Men,4x400m relay,M,Silver
9074,Melbourne / Stockholm,1956,Athletics,Athletics,"LEAN, David Francis",AUS,Men,4x400m relay,M,Silver
9075,Melbourne / Stockholm,1956,Athletics,Athletics,"IBBOTSON, George Derek",GBR,Men,5000m,M,Bronze
9076,Melbourne / Stockholm,1956,Athletics,Athletics,"KUTS, Vladimir",URS,Men,5000m,M,Gold
9077,Melbourne / Stockholm,1956,Athletics,Athletics,"PIRIE, Douglas A.Gordon",GBR,Men,5000m,M,Silver
9078,Melbourne / Stockholm,1956,Athletics,Athletics,"LJUNGGREN, John Artur",SWE,Men,50km walk,M,Bronze
9079,Melbourne / Stockholm,1956,Athletics,Athletics,"READ, Norman Richard",NZL,Men,50km walk,M,Gold
9080,Melbourne / Stockholm,1956,Athletics,Athletics,"MASKINSKOV, Yevgeni",URS,Men,50km walk,M,Silver
9081,Melbourne / Stockholm,1956,Athletics,Athletics,"BOYSEN, Audun",NOR,Men,800m,M,Bronze
9082,Melbourne / Stockholm,1956,Athletics,Athletics,"COURTNEY, Thomas William",USA,Men,800m,M,Gold
9083,Melbourne / Stockholm,1956,Athletics,Athletics,"JOHNSON, Derek James Neville",GBR,Men,800m,M,Silver
9084,Melbourne / Stockholm,1956,Athletics,Athletics,"THROWER-AUSTIN, Norma Claire",AUS,Women,80m hurdles,W,Bronze
9085,Melbourne / Stockholm,1956,Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,80m hurdles,W,Gold
9086,Melbourne / Stockholm,1956,Athletics,Athletics,"KÖHLER-BIRKEMEYER, Gisela",EUA,Women,80m hurdles,W,Silver
9087,Melbourne / Stockholm,1956,Athletics,Athletics,"KUZNETSOV, Vasili",URS,Men,decathlon,M,Bronze
9088,Melbourne / Stockholm,1956,Athletics,Athletics,"CAMPBELL, Milton Gray",USA,Men,decathlon,M,Gold
9089,Melbourne / Stockholm,1956,Athletics,Athletics,"JOHNSON, Rafer Lewis",USA,Men,decathlon,M,Silver
9090,Melbourne / Stockholm,1956,Athletics,Athletics,"KOCH, Desmond Dalworth",USA,Men,discus throw,M,Bronze
9091,Melbourne / Stockholm,1956,Athletics,Athletics,"OERTER, Alfred",USA,Men,discus throw,M,Gold
9092,Melbourne / Stockholm,1956,Athletics,Athletics,"GORDIEN, Fortune Edward",USA,Men,discus throw,M,Silver
9093,Melbourne / Stockholm,1956,Athletics,Athletics,"ROMASHKOVA-PONOMAREVA, Nina",URS,Women,discus throw,W,Bronze
9094,Melbourne / Stockholm,1956,Athletics,Athletics,"FIKOTOVA-CONNOLLY, Olga",TCH,Women,discus throw,W,Gold
9095,Melbourne / Stockholm,1956,Athletics,Athletics,"BEGLYAKOVA, Irina",URS,Women,discus throw,W,Silver
9096,Melbourne / Stockholm,1956,Athletics,Athletics,"SAMOTSVETOV, Anatoli",URS,Men,hammer throw,M,Bronze
9097,Melbourne / Stockholm,1956,Athletics,Athletics,"CONNOLLY, Harold Vincent",USA,Men,hammer throw,M,Gold
9098,Melbourne / Stockholm,1956,Athletics,Athletics,"KRIVONOSOV, Mikhail",URS,Men,hammer throw,M,Silver
9099,Melbourne / Stockholm,1956,Athletics,Athletics,"KASHKAROV, Igor",URS,Men,high jump,M,Bronze
9100,Melbourne / Stockholm,1956,Athletics,Athletics,"DUMAS, Charles Everett",USA,Men,high jump,M,Gold
9101,Melbourne / Stockholm,1956,Athletics,Athletics,"PORTER, Charles Michael",AUS,Men,high jump,M,Silver
9102,Melbourne / Stockholm,1956,Athletics,Athletics,"MCDANIEL, Mildred Louise",USA,Women,high jump,W,Gold
9103,Melbourne / Stockholm,1956,Athletics,Athletics,"HOPKINS, Thelma Elizabeth",GBR,Women,high jump,W,Silver
9104,Melbourne / Stockholm,1956,Athletics,Athletics,"PISSAREVA, Mariya",URS,Women,high jump,W,Silver
9105,Melbourne / Stockholm,1956,Athletics,Athletics,"TSYBULENKO, Viktor",URS,Men,javelin throw,M,Bronze
9106,Melbourne / Stockholm,1956,Athletics,Athletics,"DANIELSEN, Egil",NOR,Men,javelin throw,M,Gold
9107,Melbourne / Stockholm,1956,Athletics,Athletics,"SIDLO, Janusz",POL,Men,javelin throw,M,Silver
9108,Melbourne / Stockholm,1956,Athletics,Athletics,"KONYAEVA, Nadezhda",URS,Women,javelin throw,W,Bronze
9109,Melbourne / Stockholm,1956,Athletics,Athletics,"YAUNZEME, Inese",URS,Women,javelin throw,W,Gold
9110,Melbourne / Stockholm,1956,Athletics,Athletics,"AHRENS, Marlene",CHI,Women,javelin throw,W,Silver
9111,Melbourne / Stockholm,1956,Athletics,Athletics,"VALKAMA, Jorma Rainer",FIN,Men,long jump,M,Bronze
9112,Melbourne / Stockholm,1956,Athletics,Athletics,"BELL, Gregory Curtis",USA,Men,long jump,M,Gold
9113,Melbourne / Stockholm,1956,Athletics,Athletics,"BENNETT, John Dale",USA,Men,long jump,M,Silver
9114,Melbourne / Stockholm,1956,Athletics,Athletics,"KHNYKINA-DVALISHVILI, Nadezhda",URS,Women,long jump,W,Bronze
9115,Melbourne / Stockholm,1956,Athletics,Athletics,"DUNSKA-KRZESINSKA, Elzbieta",POL,Women,long jump,W,Gold
9116,Melbourne / Stockholm,1956,Athletics,Athletics,"WHITE, Willie B.",USA,Women,long jump,W,Silver
9117,Melbourne / Stockholm,1956,Athletics,Athletics,"KARVONEN, Veikko Leo",FIN,Men,marathon,M,Bronze
9118,Melbourne / Stockholm,1956,Athletics,Athletics,"MIMOUN, Alain",FRA,Men,marathon,M,Gold
9119,Melbourne / Stockholm,1956,Athletics,Athletics,"MIHALIC, Franjo",YUG,Men,marathon,M,Silver
9120,Melbourne / Stockholm,1956,Athletics,Athletics,"ROUBANIS, Georgios",GRE,Men,pole vault,M,Bronze
9121,Melbourne / Stockholm,1956,Athletics,Athletics,"RICHARDS, Robert",USA,Men,pole vault,M,Gold
9122,Melbourne / Stockholm,1956,Athletics,Athletics,"GUTOWSKI, Robert Allen",USA,Men,pole vault,M,Silver
9123,Melbourne / Stockholm,1956,Athletics,Athletics,"SKOBLA, Jiri",TCH,Men,shot put,M,Bronze
9124,Melbourne / Stockholm,1956,Athletics,Athletics,"O, William Patrick Jr.",USA,Men,shot put,M,Gold
9125,Melbourne / Stockholm,1956,Athletics,Athletics,"NIEDER, William Henry",USA,Men,shot put,M,Silver
9126,Melbourne / Stockholm,1956,Athletics,Athletics,"WERNER-SCHULZE-ENTRUP, Marianne",EUA,Women,shot put,W,Bronze
9127,Melbourne / Stockholm,1956,Athletics,Athletics,"TYSHKEVICH, Tamara",URS,Women,shot put,W,Gold
9128,Melbourne / Stockholm,1956,Athletics,Athletics,"ZYBINA, Galina",URS,Women,shot put,W,Silver
9129,Melbourne / Stockholm,1956,Athletics,Athletics,"KREER, Vitold",URS,Men,triple jump,M,Bronze
9130,Melbourne / Stockholm,1956,Athletics,Athletics,"FERREIRA DA SILVA, Adhemar",BRA,Men,triple jump,M,Gold
